Product ID,Category,Sub Category,Type,Brand,Product Name,UPC Code,Product Description,Price,Tax,Store,Size,UOM,Image,Spice Level,Aisle No.
,Breakfast & Dairy,Bars & Pastries,Breakfast Bars,Kellogg's ,Kellogg's Special K Pastry Crisps Brown Sugar Blueberry,038000167737,Kellogg's Special K Pastry Crisps Brown Sugar Blueberry,3.13,0,Market Basket,6 x 0.88,oz,X3947.jpg,,5
,Breakfast & Dairy,Bars & Pastries,Breakfast Bars,Kellogg's ,Kellogg's Special K Pastry Crisps Brown Sugar Caramel Late,038000235818,Kellogg's Special K Pastry Crisps Brown Sugar Caramel Late,3.13,0,Market Basket,6 x 0.88,oz,X3948.jpg,,5
,Breakfast & Dairy,Bars & Pastries,Breakfast Bars,Kellogg's ,Kellogg's Special K Protien Snacks Bar Caramel Pretzel Cashew,038000168055,Kellogg's Special K Protien Snacks Bar Caramel Pretzel Cashew,3.75,0,Market Basket,6 x 1.23,oz,X3949.jpg,,5
,Breakfast & Dairy,Bars & Pastries,Breakfast Bars,Kellogg's ,Kellogg's Special K Protien Snacks Bar Fruit & Salted Nuts,038000167515,Kellogg's Special K Protien Snacks Bar Fruit & Salted Nuts,3.75,0,Market Basket,6 x 1.23,oz,X3950.jpg,,5
,Breakfast & Dairy,Bars & Pastries,Breakfast Bars,Kellogg's ,Kellogg's Special K Protien Snacks Bar Chocolate Cherry Nut,038000168048,Kellogg's Special K Protien Snacks Bar Chocolate Cherry Nut,3.75,0,Market Basket,6 x 1.23,oz,X3951.jpg,,5
,Breakfast & Dairy,Bars & Pastries,Breakfast Bars,Kellogg's ,Kellogg's Special K Protien Snacks Bar Chocolate Peanut Pecan,038000167539,Kellogg's Special K Protien Snacks Bar Chocolate Peanut Pecan,3.75,0,Market Basket,6 x 1.23,oz,X3952.jpg,,5
,Breakfast & Dairy,Bars & Pastries,Breakfast Bars,Kellogg's ,Kellogg's Special K Chewy Snacks Bar Salted Pretzel Chocolate,038000124259,Kellogg's Special K Chewy Snacks Bar Salted Pretzel Chocolate,3.13,0,Market Basket,6 x 0.88,oz,X3953.jpg,,5
,Breakfast & Dairy,Bars & Pastries,Breakfast Bars,Kellogg's ,Kellogg's Special K Chewy Snacks Bar Red Berries ,038000124204,Kellogg's Special K Chewy Snacks Bar Red Berries ,3.13,0,Market Basket,6 x 0.88,oz,X3954.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Orignal Crispex Cereal,038000035302,Kellogg's Orignal Crispex Cereal,3.13,0,Market Basket,12,oz,X3339.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Smart Start Orignal Antioxidants ,038000200229,Kellogg's Smart Start Orignal Antioxidants ,4.86,0,Market Basket,18.2,oz,X3340.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's All Bran Buds,038000198434,Kellogg's All Bran Buds,4.86,0,Market Basket,22,oz,X3342.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Cracklin' Oat Bran Cereal,038000198786,Kellogg's Cracklin' Oat Bran Cereal,4.86,0,Market Basket,16.5,oz,X3343.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Special K Orignal ,038000016110,Kellogg's Special K Orignal ,3.75,0,Market Basket,12,oz,X3344.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Special K Chocolate and Almond ,038000200342,Kellogg's Special K Chocolate and Almond ,3.75,0,Market Basket,13.3,oz,X3345.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Spcial K Cinnamon & Pecan ,038000787041,Kellogg's Spcial K Cinnamon & Pecan ,3.75,0,Market Basket,12.1,oz,X3347.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellog's Special K Red Berries,038000200748,Kellog's Special K Red Berries,3.75,0,Market Basket,11.7,oz,X3348.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Special K Fruit & Yogurt,038000200458,Kellogg's Special K Fruit & Yogurt,3.75,0,Market Basket,13,oz,X3350.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Special K Raspberry,038000215827,Kellogg's Special K Raspberry,3.75,0,Market Basket,12.5,oz,X3351.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Spcieal K Vanilla & Almond,038000200786,Kellogg's Spcieal K Vanilla & Almond,3.75,0,Market Basket,12.9,oz,X3352.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Special K Vanilla & Almond Family Size,038000143694,Kellogg's Special K Vanilla & Almond Family Size,4.99,0,Market Basket,18.8,oz,X3353.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Special K Red Berries Family Size,038000143717,Kellogg's Special K Red Berries Family Size,4.99,0,Market Basket,16.9,oz,X3354.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Special K Fruit & Yougurt Family Size,038000143656,Kellogg's Special K Fruit & Yougurt Family Size,4.99,0,Market Basket,19.1,oz,X3355.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Special K Chocolate Delight Family Size,038000143632,Kellogg's Special K Chocolate Delight Family Size,4.99,0,Market Basket,18.5,oz,X3356.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Spcecial K Cinnamon Brown Sugar Crunch ,038000200700,Kellogg's Spcecial K Cinnamon Brown Sugar Crunch ,3.75,0,Market Basket,11,oz,X3357.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Special K Orignal Multi-Grain Touch of Cinnamon,038000200663,Kellogg's Special K Orignal Multi-Grain Touch of Cinnamon,3.75,0,Market Basket,13.3,oz,X3358.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Raisin Bran Crunch Orignal ,038000199738,Kellogg's Raisin Bran Crunch Orignal ,4.11,0,Market Basket,15.9,oz,X3366.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Corn Flakes ,038000001109,Kellogg's Corn Flakes ,4.38,0,Market Basket,12,oz,X3367.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Krave Chocolate,038000199240,Kellogg's Krave Chocolate,3.75,0,Market Basket,11.4,oz,X3368.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Krave Double Chocolate,038000199288,Kellogg's Krave Double Chocolate,3.75,0,Market Basket,11,oz,X3369.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Frosted Mini Wheats Orignal ,038000199349,Kellogg's Frosted Mini Wheats Orignal ,3.75,0,Market Basket,18,oz,X3370.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Honey Nut Frosted Flakes,038000201707,Kellogg's Honey Nut Frosted Flakes,3.75,0,Market Basket,13.7,oz,X3371.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Frosted Flakes Family Size ,038000181771,Kellogg's Frosted Flakes Family Size ,4.99,0,Market Basket,24,oz,X3404.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Apple Jacks Jumbo Snax,038000234538,Kellogg's Apple Jacks Jumbo Snax,6.24,0,Market Basket,12 x 0.45,oz,X3602.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Tiger Paws Jumbo Snax,038000234507,Kellogg's Tiger Paws Jumbo Snax,6.24,0,Market Basket,12 x 0.45,oz,X3603.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Corn Pops Jumbo Snax,038000234569,Kellogg's Corn Pops Jumbo Snax,6.24,0,Market Basket,12 x 0.45,oz,X3604.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Apple Jacks Jumbo Snax,038000233739,Kellogg's Apple Jacks Jumbo Snax,4.99,0,Market Basket,6,oz,X3605.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Tiger Paws Jumbo Snax,038000233685,Kellogg's Tiger Paws Jumbo Snax,4.99,0,Market Basket,6,oz,X3606.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Corn Pops Jumbo Snax,038000233760,Kellogg's Corn Pops Jumbo Snax,4.99,0,Market Basket,6,oz,X3607.jpg,,5
,Breakfast & Dairy,Cereal,Cup Cereal,Kellogg's ,Kellogg's Special K Red Berries,038000009174,Kellogg's Special K Red Berries,1.25,0,Market Basket,2.5,oz,X3639.jpg,,5
,Breakfast & Dairy,Cereal,Cup Cereal,Kellogg's ,Kellogg's Fruit Loops ,038000635304,Kellogg's Fruit Loops ,1.25,0,Market Basket,1.5,oz,X3641.jpg,,5
,Breakfast & Dairy,Cereal,Mini Cereal,Kellogg's ,Kellogg's Froosted Mini Wheats Orignal,038000219931,Kellogg's Froosted Mini Wheats Orignal,0.41,0,Market Basket,1.31,oz,X3630.jpg,,5
,Breakfast & Dairy,Cereal,Mini Cereal,Kellogg's ,Kellogg's Cocoa Krispies ,038000219528,Kellogg's Cocoa Krispies ,0.41,0,Market Basket,1.38,oz,X3632.jpg,,5
,Breakfast & Dairy,Cereal,Mini Cereal,Kellogg's ,Kellogg's Frosted Flakes,038000219634,Kellogg's Frosted Flakes,0.41,0,Market Basket,1.2,oz,X3634.jpg,,5
,Breakfast & Dairy,Cereal,Mini Cereal,Kellogg's ,Kellogg's Frosted Mini Flakes Orignal,038000313295,Kellogg's Frosted Mini Flakes Orignal,1.25,0,Market Basket,2.5,oz,X3635.jpg,,5
,Breakfast & Dairy,Cereal,Mini Cereal,Kellogg's ,Kellogg's Frosted Flakes of corn,038000635700,Kellogg's Frosted Flakes of corn,1.25,0,Market Basket,2.1,oz,X3636.jpg,,5
,Frozen Food,Frozen Breakfast,Frozen Breakfast,Kellogg's ,"Kellogg's Crustless Quiche Uncured Ham,Cheese Quinao & Peooers ",038000140983,"Kellogg's Crustless Quiche Uncured Ham,Cheese Quinao & Peooers ",4.86,0,Market Basket,7,oz,X4997.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Breakfast,Kellogg's ,Kellogg's Crustless Quiche Sausage Quinao Peppers Mozzarella & Asiago ,038000140969,Kellogg's Crustless Quiche Sausage Quinao Peppers Mozzarella & Asiago ,4.86,0,Market Basket,7,oz,X4998.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Pancakes,Kellogg's ,Kellogg's Eggo Pancake Blueberry ,038000348952,Kellogg's Eggo Pancake Blueberry ,3.11,0,Market Basket,14.8,oz,X5053.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Pancakes,Kellogg's ,Kellogg's Eggo Pancake Gingerbread Cookie,038000238482,Kellogg's Eggo Pancake Gingerbread Cookie,3.11,0,Market Basket,9.8,oz,X5054.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Pancakes,Kellogg's ,Kellogg's Eggo Pancake Chocolatey Chip,038000396731,Kellogg's Eggo Pancake Chocolatey Chip,3.11,0,Market Basket,14.8,oz,X5055.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Pancakes,Kellogg's ,Kellogg's Eggo Pancake Buttermilk,038000673009,Kellogg's Eggo Pancake Buttermilk,3.11,0,Market Basket,16.4,oz,X5056.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Pancakes,Kellogg's ,Kellogg's Eggo Minis Pancakes ,038000260667,Kellogg's Eggo Minis Pancakes ,3.11,0,Market Basket,14.1,oz,X5057.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Pancakes,Kellogg's ,Kellogg's Eggo Pancake Buttermilk,038000156823,Kellogg's Eggo Pancake Buttermilk,6.11,0,Market Basket,32.7,oz,X5058.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Pancakes,Kellogg's ,Kellogg's Eggo Waffles Brown Sugar Cinnamon Roll ,038000572937,Kellogg's Eggo Waffles Brown Sugar Cinnamon Roll ,3.11,0,Market Basket,10.7,oz,X5059.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Pancakes,Kellogg's ,Kellogg's Eggo Thick & Fluffy French Toast ,038000204630,Kellogg's Eggo Thick & Fluffy French Toast ,4.36,0,Market Basket,12.6,oz,X5060.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Pancakes,Kellogg's ,Kellogg's Eggo Thick & Fluffy French Toast Cinnamon Brown Sugar ,038000204593,Kellogg's Eggo Thick & Fluffy French Toast Cinnamon Brown Sugar ,4.36,0,Market Basket,12.6,oz,X5061.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Pancakes,Kellogg's ,Kellogg's Eggo French Toaster Sticks Cinnamon ,038000051982,Kellogg's Eggo French Toaster Sticks Cinnamon ,3.11,0,Market Basket,12.7,oz,X5062.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Pancakes,Kellogg's ,Kellogg's Eggo French Toaster Sticks Original ,038000051999,Kellogg's Eggo French Toaster Sticks Original ,3.11,0,Market Basket,12.7,oz,X5063.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Nutri-Grain Original,038000403705,Kellogg's Eggo Nutri-Grain Original,3.36,0,Market Basket,12.30,oz,X5017.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Thick & Fluffy Double & Fulffy ,038000185434,Kellogg's Eggo Thick & Fluffy Double & Fulffy ,3.36,0,Market Basket,11.6,oz,X5018.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Thick & Fluffy Cinnamon Brown Sugar ,038000492747,Kellogg's Eggo Thick & Fluffy Cinnamon Brown Sugar ,3.36,0,Market Basket,11.6,oz,X5019.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Thick & Fluffy Blueberry ,038000131929,Kellogg's Eggo Thick & Fluffy Blueberry ,3.36,0,Market Basket,11.6,oz,X5020.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Thick & Fluffy Original ,038000492761,Kellogg's Eggo Thick & Fluffy Original ,3.36,0,Market Basket,11.6,oz,X5021.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Thick & Fluffy Salted Caramel ,038000218736,Kellogg's Eggo Thick & Fluffy Salted Caramel ,3.36,0,Market Basket,11.6,oz,X5022.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Minis Homestyle Waffles ,038000017148,Kellogg's Eggo Minis Homestyle Waffles ,2.50,0,Market Basket,10.9,oz,X5023.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Minis Cinnamon Toast ,038000404405,Kellogg's Eggo Minis Cinnamon Toast ,2.99,0,Market Basket,10.75,oz,X5024.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Paw Patrol Homestyle ,038000196027,Kellogg's Eggo Paw Patrol Homestyle ,2.99,0,Market Basket,12.3,oz,X5025.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Frozen Homestyle ,038000217623,Kellogg's Eggo Frozen Homestyle ,2.99,0,Market Basket,12.3,oz,X5026.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg'S Eggo Mickey Homestyle ,038000165924,Kellogg'S Eggo Mickey Homestyle ,2.99,0,Market Basket,12.3,oz,X5027.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Mixed Berry Marvel ,038000169632,Kellogg's Eggo Mixed Berry Marvel ,2.99,0,Market Basket,12.3,oz,X5028.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Birthday Cake Waffles ,038000239403,Kellogg's Birthday Cake Waffles ,3.74,0,Market Basket,11.6,oz,X5029.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Unicorn Waffles Cotton Candy ,038000239557,Kellogg's Unicorn Waffles Cotton Candy ,3.74,0,Market Basket,11.60,oz,X5030.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Mermaid Waffles Blue Raspberry ,038000239380,Kellogg's Mermaid Waffles Blue Raspberry ,3.74,0,Market Basket,11.60,oz,X5031.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo VarietyPacket 12 Waffles ,038000228582,Kellogg's Eggo VarietyPacket 12 Waffles ,3.36,0,Market Basket,14.8,oz,X5032.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Waffles Chocolatey Chip,038000405006,Kellogg's Eggo Waffles Chocolatey Chip,2.99,0,Market Basket,12.3,oz,X5033.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Blueberry ,038000403200,Kellogg's Eggo Blueberry ,2.99,0,Market Basket,12.3,oz,X5034.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Apple Cinnamon ,038000234156,Kellogg's Eggo Apple Cinnamon ,2.99,0,Market Basket,12.30,oz,X5035.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Strawberry ,038000103408,Kellogg's Eggo Strawberry ,2.99,0,Market Basket,12.30,oz,X5036.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Buttermilk,038000402906,Kellogg's Eggo Buttermilk,2.99,0,Market Basket,12.30,oz,X5037.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Homestyle ,038000402609,Kellogg's Eggo Homestyle ,2.99,0,Market Basket,12.3,oz,X5038.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Minis Cinnamon Toast ,038000256035,Kellogg's Eggo Minis Cinnamon Toast ,6.11,0,Market Basket,25.8,oz,X5039.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Buttermilk,038000403101,Kellogg's Eggo Buttermilk,6.11,0,Market Basket,29.6,oz,X5040.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Blueberry ,038000333606,Kellogg's Eggo Blueberry ,6.11,0,Market Basket,29.6,oz,X5041.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Nutrigrain Original ,038000485848,Kellogg's Eggo Nutrigrain Original ,6.11,0,Market Basket,24.6,oz,X5042.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Waffles Chocholety Chip,038000333644,Kellogg's Waffles Chocholety Chip,6.11,0,Market Basket,29.6,oz,X5043.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Homestyle ,038000402807,Kellogg's Eggo Homestyle ,6.11,0,Market Basket,29.6,oz,X5044.jpg,,19
,Frozen Food,Frozen Breakfast,Frozen Waffles,Kellogg's ,Kellogg's Eggo Homestyle ,038000711978,Kellogg's Eggo Homestyle ,9.61,0,Market Basket,49.3,oz,X5045.jpg,,19
,Breakfast & Dairy,Bars & Pastries,Breakfast Bars,Kellogg's ,Kellogg's Rice Kripies Snap Crackle Poppets Chocolatey,038000228162,Kellogg's Rice Kripies Snap Crackle Poppets Chocolatey,3.75,0,Market Basket,5 x 1,oz,X3534.jpg,,5
,Breakfast & Dairy,Bars & Pastries,Breakfast Bars,Kellogg's ,Kellogg's Rice Krispies Treat Snap Crackle Poppets Cookies n' Cream,038000228193,Kellogg's Rice Krispies Treat Snap Crackle Poppets Cookies n' Cream,3.75,0,Market Basket,5 x 1,oz,X3535.jpg,,5
,Breakfast & Dairy,Bars & Pastries,Breakfast Bars,Kellogg's ,Kellogg's Rice Krispies Treat Snap Crackle Poppets Caramel,038000228223,Kellogg's Rice Krispies Treat Snap Crackle Poppets Caramel,3.75,0,Market Basket,5 x 1 ,oz,X3536.jpg,,5
,Breakfast & Dairy,Bars & Pastries,Breakfast Bars,Kellogg's ,Kellogg's Rice Krispies Treats Orignal ,038000265006,Kellogg's Rice Krispies Treats Orignal ,2.50,0,Market Basket,8 x 0.78,oz,X3537.jpg,,5
,Breakfast & Dairy,Bars & Pastries,Breakfast Bars,Kellogg's ,Kellogg's Rice Krispies Treats M & M mini,038000151125,Kellogg's Rice Krispies Treats M & M mini,3.13,0,Market Basket,8 x 0.7,oz,X3538.jpg,,5
,Breakfast & Dairy,Bars & Pastries,Breakfast Bars,Kellogg's ,Kellogg's Rice Krispies Treat Cookies N' Cream ,038000234316,Kellogg's Rice Krispies Treat Cookies N' Cream ,3.13,0,Market Basket,7 x 0.78,oz,X3539.jpg,,5
,Breakfast & Dairy,Bars & Pastries,Breakfast Bars,Kellogg's ,Kellogg's Rice Krispies Treats Caramel Chocolatey Chunk ,038000235566,Kellogg's Rice Krispies Treats Caramel Chocolatey Chunk ,3.13,0,Market Basket,8 x 0.7 ,oz,X3541.jpg,,5
,Breakfast & Dairy,Bars & Pastries,Breakfast Bars,Kellogg's ,Kellogg's Rice Krispies Treats Orignal ,038000350559,Kellogg's Rice Krispies Treats Orignal ,4.99,0,Market Basket,16 x 0.78,oz,X3542.jpg,,5
,Breakfast & Dairy,Bars & Pastries,Breakfast Bars,Kellogg's ,Kellogg's Rice Krispies Treats M & M mini,038000156038,Kellogg's Rice Krispies Treats M & M mini,4.99,0,Market Basket,16 x 0.78,oz,X3543.jpg,,5
,Breakfast & Dairy,Bars & Pastries,Breakfast Bars,Kellogg's ,Kellogg's Rice Krispies  Treats Crispy Marshmallows Squares  Orignal Mini,038000186998,Kellogg's Rice Krispies  Treats Crispy Marshmallows Squares  Orignal Mini,4.99,0,Market Basket,32 x 0.39,oz,X3544.jpg,,5
,Breakfast & Dairy,Bars & Pastries,Breakfast Bars,Kellogg's ,Kellogg's Rice Krispies Treats Orignal,038000077814,Kellogg's Rice Krispies Treats Orignal,9.99,0,Market Basket,40 x 0.78,oz,X3545.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's All Bran Orignal,038000198410,Kellogg's All Bran Orignal,4.86,0,Market Basket,18.6,oz,X3341.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Special K Chocolate Delight,038000200366,Kellogg's Special K Chocolate Delight,3.75,0,Market Basket,13.2,oz,X3346.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Special K Blueberry with Lemon Clusters,038000200304,Kellogg's Special K Blueberry with Lemon Clusters,3.75,0,Market Basket,12.8,oz,X3349.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Special K Honey Almond Ancient Grains,038000196218,Kellogg's Special K Honey Almond Ancient Grains,3.75,0,Market Basket,11,oz,X3359.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Frosted Mini Wheats Blueberry Whole Grain Cereal ,038000199387,Kellogg's Frosted Mini Wheats Blueberry Whole Grain Cereal ,3.75,0,Market Basket,14.3,oz,X3360.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Frosted Mini Wheats little bites Orignal ,038000199554,Kellogg's Frosted Mini Wheats little bites Orignal ,3.75,0,Market Basket,15.9,oz,X3361.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Frosted Mini Wheats little bites Chocolate,038000199530,Kellogg's Frosted Mini Wheats little bites Chocolate,3.75,0,Market Basket,15.9,oz,X3362.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Frosted Mini Wheats Little Bites Strawberry,038000199462,Kellogg's Frosted Mini Wheats Little Bites Strawberry,3.75,0,Market Basket,14.3,oz,X3363.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Raisin Bran With Bananas,038000199813,Kellogg's Raisin Bran With Bananas,4.11,0,Market Basket,15.9,oz,X3364.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg' Raisin Bran With Cranberries,038000199837,Kellogg' Raisin Bran With Cranberries,3.75,0,Market Basket,14,oz,X3365.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Frosted Flakes,038000199042,Kellogg's Frosted Flakes,3.75,0,Market Basket,13.5,oz,X3372.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Corn pops Sweet Crispy Crunch ,038000198717,Kellogg's Corn pops Sweet Crispy Crunch ,3.75,0,Market Basket,10,oz,X3373.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Apple Jacks,038000198496,Kellogg's Apple Jacks,3.75,0,Market Basket,10.1,oz,X3374.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Frosted Krispies,038000200113,Kellogg's Frosted Krispies,3.75,0,Market Basket,13,oz,X3375.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Frosted Flakes with Marshmallows,038000234354,Kellogg's Frosted Flakes with Marshmallows,3.75,0,Market Basket,12,oz,X3376.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Fruit Loops,038000198861,Kellogg's Fruit Loops,3.75,0,Market Basket,10.1,oz,X3377.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellog's Honey Smacks,038000391033,Kellog's Honey Smacks,4.11,0,Market Basket,15.3,oz,X3378.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Cocoa Krispies,038000198595,Kellogg's Cocoa Krispies,3.13,0,Market Basket,15.5,oz,X3379.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Frosted Flakes Large Size,038000199066,Kellogg's Frosted Flakes Large Size,4.38,0,Market Basket,19.2,oz,X3380.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Rice Krispies,038000199943,Kellogg's Rice Krispies,3.13,0,Market Basket,12,oz,X3381.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Rice Krispies Large Size,038000200038,Kellogg's Rice Krispies Large Size,4.38,0,Market Basket,18,oz,X3382.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Special K Orignal Family Size,038000016219,Kellogg's Special K Orignal Family Size,4.99,0,Market Basket,18,oz,X3405.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Cocoa Krispies Family Size,038000198618,Kellogg's Cocoa Krispies Family Size,4.99,0,Market Basket,22.4,oz,X3406.jpg,,5
,Breakfast & Dairy,Cereal,Cereal,Kellogg's ,Kellogg's Apple Jacks Family Size,038000181696,Kellogg's Apple Jacks Family Size,4.99,0,Market Basket,19.4,oz,X3407.jpg,,5
