Category,Sub Category,Type,Brand,Product Name,UPC Code,Product Description,Price,Tax,Store,Size,UOM,Image,Spice Level,Aisle No.
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket Suger Free RootBeer Barrels Artificially Flavored,,,1.24,0,Market Basket,3 oz,3 oz,X518.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket Non Pareils ,,,3.13,0,Market Basket,9 oz,9 oz,X519.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket JorDan Almonds ,,,3.75,0,Market Basket,10 oz,10 oz,X520.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket Wintergreen Mints ,,,1.88,0,Market Basket,10.5 oz,10.5 oz,X521.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket Jumbo Gum Drops,,,1.88,0,Market Basket,16 oz,16 oz,X522.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket Caramel Creams,,,1.88,0,Market Basket,8.5 oz,8.5 oz,X523.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket Dinner mints,,,1.88,0,Market Basket,9.5 oz,9.5 oz,X524.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket Hosting Mix,,,1.88,0,Market Basket,13 oz,13 oz,X525.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket Butterscotch ,,,1.88,0,Market Basket,13 oz,13 oz,X526.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket Spearmint Starlites ,,,1.88,0,Market Basket,13 oz,13 oz,X527.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Market Basket,Market Basket Fruit Filled Candy ,,,1.88,0,Market Basket,13 oz,13 oz,X528.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Mike and ike,Mikeandike Sundae Sweets Chewy Assorted Flavored Candies,,,1.25,0,Market Basket,5 oz,5 oz,X608.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Mounds ,Mounds Dark Chocolate & Coconut,,,1.88,0,Market Basket,8.6 oz,8.6 oz,X630.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Nips,Nips Caramel Rich & Creamy Hard Candy ,,,1.24,0,Market Basket,4 oz,4 oz,X663.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Nips,"Nips Chocolate Parfait Rich & Creamy Hard Candy With Soft,Chewy Center ",,,1.24,0,Market Basket,4 oz,4 oz,X664.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Nips,Nips Caramel Rich & Creamy Hard Candy Sugar free Not a Low Calorie Food ,,,2.11,0,Market Basket,3.25 oz,3.25 oz,X665.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Orbit,Orbit Peppermint gum Artificially flavored ,,,7.49,0,Market Basket,112 oz,112 oz,X698.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Orbit,Orbit Bubblemint Gum Artification Flavored ,,,8.24,0,Market Basket,8.8 oz,8.8 oz,X699.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Panda ,Panda The Real Taste Of Licorice Since 1927 Made With Natural Ingredients Raspberry Licorice Naturally Flavored,,,3.13,0,Market Basket,7 oz,7 oz,X719.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Peppermint Cobalt,Pepperment Cobalt Natural And Artificial Flavors Sugar free ,,,3.99,0,Market Basket,15 oz,15 oz,X729.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Raisinets ,Raisinets Milk Chocolate Made With Whole Fruit ,,,3.74,0,Market Basket,8 oz,8 oz,X736.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Reese's,Reese's Kitkat Chocolate Candy Assortment,,,12.49,0,Market Basket,33.36 oz,33.36 oz,X740.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Reese's,Reese's Pieces Peanut Butter Candy In A Crunchy Shell ,,,1.25,0,Market Basket,4 oz,4 oz,X741.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Reese's,Reese's Peanut Butter Cups Thins Dark Chocolate & Peanut Butter ,,,4.61,0,Market Basket,7.37 oz,7.37 oz,X742.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Reese's,Reese's Peanut Butter Cups Milk Chocolate 8 Snack Size ,,,1.88,0,Market Basket,8.55 oz,8.55 oz,X743.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Rips,Rips Rindow Nnovation In Licorice Bite-Size Licorice Pieces Pedacitos De Regaliz Eat Some,,,1.21,0,Market Basket,4 oz,4 oz,X747.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Rips,Rips Rindow Nnovation In Licorice Bite-Size Licorice Pieces Pedacitos De Regaliz Eat Some Share Some Artificially Flavored Candy,,,1.21,0,Market Basket,4 oz,4 oz,X748.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Russell Stover ,Russell Stover Sugar Free Made With Stevia Extract Truffle Rice Truffle Filling In Dark Chocolate ,,,3.75,0,Market Basket,3 oz,3 oz,X749.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Russell Stover ,Russell Stover Sugar Free Made With Stevia Extract Almond Crunchy Almond In Chocolate Candy ,,,3.75,0,Market Basket,3 oz,3 oz,X750.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Russell Stover ,Russell Stover Sugar Free Made With Stevia Extract Not a Low Calorie Food See Nutrition Facts For Fat & Saturated Fat Content Pecan Delight Cruncy Pecans&Chewy Craramel In Chocolate Candy ,,,2.86,0,Market Basket,3 oz,3 oz,X751.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Smash ,Smash Mallow Tosted Vanilla,,,3.74,0,Market Basket,4.5 oz,4.5 oz,X780.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Spearmint Rain,Spearmint Rain Marvel Avengers Eveery Pack Unlocks In-Game Content Details Inside ,,,3.99,0,Market Basket,15 oz,15 oz,X785.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Taza ,Taza Chocolate Dark Chocolate Covered Almonds,,,6.24,0,Market Basket,4.2 oz,4.2 oz,X820.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Taza ,Taza Chocolate70% Dark Coconut Organic Dark Chocolate ,,,3.74,0,Market Basket,3 oz,3 oz,X821.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Taza ,Taza Chocolate Toffee Almond &Sea Salt Organic Dark Chocolate ,,,3.74,0,Market Basket,2.5 oz,2.5 oz,X822.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Taza ,Taza Chocolate Deliciously Dark Organic Dark Chocolate ,,,3.74,0,Market Basket,2.5 oz,2.5 oz,X823.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Taza ,Taza Chocolate Cacao Crunch Organic Dark Chocolate ,,,3.74,0,Market Basket,2.5 oz,2.5 oz,X824.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Tic Tac ,Tic Tac wintergreen 3 Packs Great Values ! Artifically Flavored MInts ,,,3.11,0,Market Basket,3 oz,3 oz,X826.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Tic Tac ,Tic Tac Freshmints 3 Pack Great Value! Artificially Flavored Mints ,,,3.11,0,Market Basket,3 oz,3 oz,X827.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Toffifay,Toffifay Whole Hazeinut Caramel Hazeinut Cream Chocolate,,,3.11,0,Market Basket,3.5 oz,3.5 oz,X828.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Tony's ,Tony's Chocolonely,,,3.13,0,Market Basket,6.35 oz,6.35 oz,X830.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Unreal,Unreal Dark Chocolate Coconut Bars ,,,4.99,0,Market Basket,4.2 oz,4.2 oz,X879.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Unreal,Unreal Dark Chocolate Almond Butter Cups ,,,4.99,0,Market Basket,3.2 oz,3.2 oz,X880.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Unreal,Unreal Dark Chocolate Peanut Butter cups,,,4.99,0,Market Basket,4.2 oz,4.2 oz,X881.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Unreal,Unreal Dark Chocolate Covered peanuts ,,,4.99,0,Market Basket,5 oz,5 oz,X882.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Werther's,Werther's Original Filled Hard Candies & Soft Caramels,,,12.49,0,Market Basket,28 oz,28 oz,X896.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Werther's,Werther's Original Soft Caramels Soft And Creamy Caramels Made With Real Butter And Fresh Cream ,,,2.50,0,Market Basket,4.51 oz,4.51 oz,X897.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Wiley Wallaby,Wiley Wallaby Soft & Chewy Classic Black Gourmet Licorice For Authentic Licorice Lovers Everywhere !,,,3.75,0,Market Basket,10 oz,10 oz,X899.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Wrigley's ,Wrigley's Winter Fresh 3 packs ,,,3.13,0,Market Basket,15 oz,15 oz,X922.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Wrigley's ,Wrigley's Spearmint ,,,3.13,0,Market Basket,3 oz,3 oz,X923.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Wrigley's ,Wrigley's Extra Long Lasting Flavors Classic Bubbles # packs,,,3.13,0,Market Basket,3 oz,3 oz,X924.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Wrigley's ,Wrigley's Big Red ,,,3.13,0,Market Basket,3 oz,3 oz,X925.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Wrigley's ,Wrigley's Extra Long Lasting Flavors Peppermint Naturally And Artificially Flavors,,,7.49,0,Market Basket,120 oz,120 oz,X926.jpg,,3
"Chips, Cookies & Snacks",Candy & Chocolates,Candy & Chocolate,Wrigley's ,Wrigley's Extra Long Lasting Flavor Spearmint Naturally And Arificially Flavored ,,,7.49,0,Market Basket,120 oz,120 oz,X927.jpg,,3
