"pid","aisle_no","title","main_image","short_name","slug","sku","bid","special_offers_meesage","highlight","body","cost","mrp","taxed","specification","parent_pid","status","created_at","updated_at"
"9485","18","InnovAsian Cuisine Sweet & Sour Chicken","15900.jpg","InnovAsian Cuisine Sweet & Sour Chicken","innovasian-cuisine-sweet-sour-chicken",NULL,"1949",,NULL,NULL,"6.09","6.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9486","18","Kid Cuisine Macaroni And Cheese","15988.jpg","Kid Cuisine Macaroni And Cheese","kid-cuisine-macaroni-and-cheese",NULL,"1950",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9487","18","Kid Cuisine Pop Star Popcorn Chicken Meal","15903.jpg","Kid Cuisine Pop Star Popcorn Chicken Meal","kid-cuisine-pop-star-popcorn-chicken-meal",NULL,"1950",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9488","18","Lean Cuisine Alfredo Pasta with Chicken & Broccoli","2637.jpg","Lean Cuisine Alfredo Pasta with Chicken & Broccoli","lean-cuisine-alfredo-pasta-with-chicken-broccoli",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9489","18","Lean Cuisine Butternut Squash Ravioli","2626.jpg","Lean Cuisine Butternut Squash Ravioli","lean-cuisine-butternut-squash-ravioli",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9490","18","Lean Cuisine Cheese Ravioli","2635.jpg","Lean Cuisine Cheese Ravioli","lean-cuisine-cheese-ravioli",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9491","18","Lean Cuisine Chicken Cashew Stir Fry","2644.jpg","Lean Cuisine Chicken Cashew Stir Fry","lean-cuisine-chicken-cashew-stir-fry",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9492","18","Lean Cuisine Chicken Club Panini","2625.jpg","Lean Cuisine Chicken Club Panini","lean-cuisine-chicken-club-panini",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9493","18","Lean Cuisine Chicken Marsala","2649.jpg","Lean Cuisine Chicken Marsala","lean-cuisine-chicken-marsala",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9494","18","Lean Cuisine Chicken, Spinach & Mushroom Panini","2652.jpg","Lean Cuisine Chicken, Spinach & Mushroom Panini","lean-cuisine-chicken-spinach-mushroom-panini",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9495","18","Lean Cuisine COMFORT Apple Cranberry Chicken","2632.jpg","Lean Cuisine COMFORT Apple Cranberry Chicken","lean-cuisine-comfort-apple-cranberry-chicken",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9496","18","Lean Cuisine Comfort Chicken Parmesan","15901.jpg","Lean Cuisine Comfort Chicken Parmesan","lean-cuisine-comfort-chicken-parmesan",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9497","18","Lean Cuisine Comfort COMFORT Glazed Chicken","15961.jpg","Lean Cuisine Comfort COMFORT Glazed Chicken","lean-cuisine-comfort-comfort-glazed-chicken",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9498","18","Lean Cuisine Comfort COMFORT Meatloaf with Mashed Potatoes","15919.jpg","Lean Cuisine Comfort COMFORT Meatloaf with Mashed Potatoes","lean-cuisine-comfort-comfort-meatloaf-with-mashed-potatoes",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9499","18","Lean Cuisine COMFORT Roasted Turkey & Vegetables","2654.jpg","Lean Cuisine COMFORT Roasted Turkey & Vegetables","lean-cuisine-comfort-roasted-turkey-vegetables",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9500","18","Lean Cuisine Comfort Roasted Turkey BreastSteak Portabella","15951.jpg","Lean Cuisine Comfort Roasted Turkey BreastSteak Portabella","lean-cuisine-comfort-roasted-turkey-breaststeak-portabella",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9501","18","Lean Cuisine COMFORT Spinach, Artichoke & Chicken Panini","2645.jpg","Lean Cuisine COMFORT Spinach, Artichoke & Chicken Panini","lean-cuisine-comfort-spinach-artichoke-chicken-panini",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9502","18","Lean Cuisine FAVORITES Chicken Enchilada Suiza Frozen Meal","2648.jpg","Lean Cuisine FAVORITES Chicken Enchilada Suiza Frozen Meal","lean-cuisine-favorites-chicken-enchilada-suiza-frozen-meal",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9503","18","Lean Cuisine FAVORITES Chicken Fettuccini","2651.jpg","Lean Cuisine FAVORITES Chicken Fettuccini","lean-cuisine-favorites-chicken-fettuccini",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9504","18","Lean Cuisine FAVORITES Classic Five Cheese Lasagna","2634.jpg","Lean Cuisine FAVORITES Classic Five Cheese Lasagna","lean-cuisine-favorites-classic-five-cheese-lasagna",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9505","18","Lean Cuisine FAVORITES Classic Macaroni & Beef","2628.jpg","Lean Cuisine FAVORITES Classic Macaroni & Beef","lean-cuisine-favorites-classic-macaroni-beef",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9506","18","Lean Cuisine FAVORITES Fettuccini Alfredo","2629.jpg","Lean Cuisine FAVORITES Fettuccini Alfredo","lean-cuisine-favorites-fettuccini-alfredo",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:58","2020-08-30 22:50:58"
"9507","18","Lean Cuisine FAVORITES Five Cheese Rigatoni","2630.jpg","Lean Cuisine FAVORITES Five Cheese Rigatoni","lean-cuisine-favorites-five-cheese-rigatoni",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9508","18","Lean Cuisine FAVORITES Macaroni & Cheese","2641.jpg","Lean Cuisine FAVORITES Macaroni & Cheese","lean-cuisine-favorites-macaroni-cheese",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9509","18","Lean Cuisine FAVORITES Santa Fe Style Rice & Beans","17972.jpg","Lean Cuisine FAVORITES Santa Fe Style Rice & Beans","lean-cuisine-favorites-santa-fe-style-rice-beans",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9510","18","Lean Cuisine Marketplace MARKETPLACE Pomegranate Chicken 7.5 oz. Box","15918.jpg","Lean Cuisine Marketplace MARKETPLACE Pomegranate Chicken 7.5 oz. Box","lean-cuisine-marketplace-marketplace-pomegranate-chicken-7-5-oz-box",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9511","18","Lean Cuisine Marketplace Marketplace Tortilla Crusted Fish","16004.jpg","Lean Cuisine Marketplace Marketplace Tortilla Crusted Fish","lean-cuisine-marketplace-marketplace-tortilla-crusted-fish",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9512","18","Lean Cuisine Marketplace MARKETPLACE Vermont White Cheddar Mac & Cheese","15897.jpg","Lean Cuisine Marketplace MARKETPLACE Vermont White Cheddar Mac & Cheese","lean-cuisine-marketplace-marketplace-vermont-white-cheddar-mac-cheese",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9513","18","Lean Cuisine Marketplace Sweet & Sour Chicken","2647.jpg","Lean Cuisine Marketplace Sweet & Sour Chicken","lean-cuisine-marketplace-sweet-sour-chicken",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9514","18","Lean Cuisine Mushroom Mezzaluna Ravioli","2650.jpg","Lean Cuisine Mushroom Mezzaluna Ravioli","lean-cuisine-mushroom-mezzaluna-ravioli",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9515","18","Lean Cuisine Parmesan Crusted Fish","2657.jpg","Lean Cuisine Parmesan Crusted Fish","lean-cuisine-parmesan-crusted-fish",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9516","18","Lean Cuisine Philly Style Steak & Cheese Panini","2638.jpg","Lean Cuisine Philly Style Steak & Cheese Panini","lean-cuisine-philly-style-steak-cheese-panini",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9517","18","Lean Cuisine Salisbury Steak with Macaroni and Cheese","2653.jpg","Lean Cuisine Salisbury Steak with Macaroni and Cheese","lean-cuisine-salisbury-steak-with-macaroni-and-cheese",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9518","18","Lean Cuisine Sesame Stir Fry with Chicken","2633.jpg","Lean Cuisine Sesame Stir Fry with Chicken","lean-cuisine-sesame-stir-fry-with-chicken",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9519","18","Lean Cuisine Shrimp & Angel Hair Pasta","2655.jpg","Lean Cuisine Shrimp & Angel Hair Pasta","lean-cuisine-shrimp-angel-hair-pasta",NULL,"226",NULL,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:59","2020-10-12 22:09:06"
"9520","18","Lean Cuisine Shrimp Alfredo","2627.jpg","Lean Cuisine Shrimp Alfredo","lean-cuisine-shrimp-alfredo",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9521","18","Lean Cuisine Spaghetti with Meat Sauce with Mushrooms and Basil","2642.jpg","Lean Cuisine Spaghetti with Meat Sauce with Mushrooms and Basil","lean-cuisine-spaghetti-with-meat-sauce-with-mushrooms-and-basil",NULL,"226",,NULL,NULL,"2.69","2.69","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9522","18","Lean Cuisine Spinach Artichoke Ravioli","2643.jpg","Lean Cuisine Spinach Artichoke Ravioli","lean-cuisine-spinach-artichoke-ravioli",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9523","18","Lean Cuisine Steak Portabella","2646.jpg","Lean Cuisine Steak Portabella","lean-cuisine-steak-portabella",NULL,"226",,NULL,NULL,"3.09","3.09","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9524","18","Lean Cuisine Swedish Meatballs with Pasta","2639.jpg","Lean Cuisine Swedish Meatballs with Pasta","lean-cuisine-swedish-meatballs-with-pasta",NULL,"226",,NULL,NULL,"2.69","2.69","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9525","19","Lean Pockets Chicken Broccoli & Cheddar Frozen Sandwiches","15912.jpg","Lean Pockets Chicken Broccoli & Cheddar Frozen Sandwiches","lean-pockets-chicken-broccoli-cheddar-frozen-sandwiches",NULL,"1951",NULL,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:50:59","2020-09-18 16:20:33"
"9526","18","Lean Pockets Chicken Jalapeno & Cheese Pretzel Bread Frozen Sandwiches","15990.jpg","Lean Pockets Chicken Jalapeno & Cheese Pretzel Bread Frozen Sandwiches","lean-pockets-chicken-jalapeno-cheese-pretzel-bread-frozen-sandwiches",NULL,"1951",NULL,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:50:59","2020-10-12 22:00:37"
"9527","18","Lean Pockets Italian Style Meatballs and Mozzarella Frozen Sandwiches","15998.jpg","Lean Pockets Italian Style Meatballs and Mozzarella Frozen Sandwiches","lean-pockets-italian-style-meatballs-and-mozzarella-frozen-sandwiches",NULL,"1951",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9528","18","Lean Pockets Pepperoni Pizza Frozen Sandwiches","15940.jpg","Lean Pockets Pepperoni Pizza Frozen Sandwiches","lean-pockets-pepperoni-pizza-frozen-sandwiches",NULL,"1951",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9529","18","Mama Rosie's 4 Cheese Stuffed Shells","Market Basket.jpg","Mama Rosie's 4 Cheese Stuffed Shells","mama-rosie-s-4-cheese-stuffed-shells",NULL,"179",,NULL,NULL,"6.09","6.09","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9530","18","Mama Rosie's Cheese Lasagna With Seasoned Tomato Sauce","2740.jpg","Mama Rosie's Cheese Lasagna With Seasoned Tomato Sauce","mama-rosie-s-cheese-lasagna-with-seasoned-tomato-sauce",NULL,"179",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9531","18","Mama Rosie's Four Cheese Stuffed Shells","Market Basket.jpg","Mama Rosie's Four Cheese Stuffed Shells","mama-rosie-s-four-cheese-stuffed-shells",NULL,"179",,NULL,NULL,"8.59","8.59","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9532","18","Mama Rosie's Jumbo Stuffed Shells","2739.jpg","Mama Rosie's Jumbo Stuffed Shells","mama-rosie-s-jumbo-stuffed-shells",NULL,"179",,NULL,NULL,"4.79","4.79","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9533","18","Mama Rosie's Large Cheese Ravioli","2746.jpg","Mama Rosie's Large Cheese Ravioli","mama-rosie-s-large-cheese-ravioli",NULL,"179",,NULL,NULL,"4.59","4.59","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9534","18","Mama Rosie's Large Four Cheese Ravioli","2744.jpg","Mama Rosie's Large Four Cheese Ravioli","mama-rosie-s-large-four-cheese-ravioli",NULL,"179",,NULL,NULL,"6.99","6.99","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9535","18","Mama Rosie's Manicotti","2747.jpg","Mama Rosie's Manicotti","mama-rosie-s-manicotti",NULL,"179",,NULL,NULL,"4.29","4.29","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9536","18","Mama Rosie's Mini Cheese Ravioli","2743.jpg","Mama Rosie's Mini Cheese Ravioli","mama-rosie-s-mini-cheese-ravioli",NULL,"179",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9537","18","Mama Rosie's Mini Cheese Ravioli","Market Basket.jpg","Mama Rosie's Mini Cheese Ravioli","mama-rosie-s-mini-cheese-ravioli-1",NULL,"179",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9538","18","Mama Rosie's Potato Gnocchi","2742.jpg","Mama Rosie's Potato Gnocchi","mama-rosie-s-potato-gnocchi",NULL,"179",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9539","18","Mama Rosie's Regular Cheese Ravioli","2737.jpg","Mama Rosie's Regular Cheese Ravioli","mama-rosie-s-regular-cheese-ravioli",NULL,"179",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9540","18","Mama Rosie's Regular Cheese Ravioli","2745.jpg","Mama Rosie's Regular Cheese Ravioli","mama-rosie-s-regular-cheese-ravioli-1",NULL,"179",,NULL,NULL,"4.79","4.79","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9541","18","Mama Rosie's Regular Cheese Ravioli 125 CT","2748.jpg","Mama Rosie's Regular Cheese Ravioli 125 CT","mama-rosie-s-regular-cheese-ravioli-125-ct",NULL,"179",,NULL,NULL,"8.59","8.59","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9542","18","Mama Rosie's Round Cheese Ravioli","2738.jpg","Mama Rosie's Round Cheese Ravioli","mama-rosie-s-round-cheese-ravioli",NULL,"179",,NULL,NULL,"3.69","3.69","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9543","18","Mama Rosie's Spinach & Cheese Ravioli","2741.jpg","Mama Rosie's Spinach & Cheese Ravioli","mama-rosie-s-spinach-cheese-ravioli",NULL,"179",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9544","18","Marie Callender's Beef Pot Pie","16002.jpg","Marie Callender's Beef Pot Pie","marie-callender-s-beef-pot-pie",NULL,"1936",,NULL,NULL,"3.59","3.59","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9545","18","Marie Callender's Chicken Pot Pie","15883.jpg","Marie Callender's Chicken Pot Pie","marie-callender-s-chicken-pot-pie",NULL,"1936",,NULL,NULL,"2.49","2.49","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9546","18","Marie Callender's Chicken Pot Pie","15913.jpg","Marie Callender's Chicken Pot Pie","marie-callender-s-chicken-pot-pie-1",NULL,"1936",,NULL,NULL,"3.69","3.69","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9547","18","Marie Callender's Country Fried Chicken & Gravy","15904.jpg","Marie Callender's Country Fried Chicken & Gravy","marie-callender-s-country-fried-chicken-gravy",NULL,"1936",,NULL,NULL,"3.59","3.59","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9548","18","Marie Callender's Fettuccini Alfredo With Chicken And Broccoli Dinners","15917.jpg","Marie Callender's Fettuccini Alfredo With Chicken And Broccoli Dinners","marie-callender-s-fettuccini-alfredo-with-chicken-and-broccoli-dinners",NULL,"1936",,NULL,NULL,"3.59","3.59","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9549","18","Marie Callender's Meatloaf And Gravy With Mash Potatoes Dinners","15959.jpg","Marie Callender's Meatloaf And Gravy With Mash Potatoes Dinners","marie-callender-s-meatloaf-and-gravy-with-mash-potatoes-dinners",NULL,"1936",,NULL,NULL,"3.59","3.59","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9550","18","Marie Callender's Salisbury Steak Dinners","15986.jpg","Marie Callender's Salisbury Steak Dinners","marie-callender-s-salisbury-steak-dinners",NULL,"1936",,NULL,NULL,"3.59","3.59","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9551","18","Marie Callender's Sweet And Sour Chicken Dinners","15911.jpg","Marie Callender's Sweet And Sour Chicken Dinners","marie-callender-s-sweet-and-sour-chicken-dinners",NULL,"1936",,NULL,NULL,"3.59","3.59","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9552","18","Marie Callender's Tips In Mushroom Sauce Dinners","15973.jpg","Marie Callender's Tips In Mushroom Sauce Dinners","marie-callender-s-tips-in-mushroom-sauce-dinners",NULL,"1936",,NULL,NULL,"3.59","3.59","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9553","18","Marie Callender's Turkey Pot Pie","15950.jpg","Marie Callender's Turkey Pot Pie","marie-callender-s-turkey-pot-pie",NULL,"1936",,NULL,NULL,"3.59","3.59","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9554","18","Marie Callender's Turkey Pot Pie","15962.jpg","Marie Callender's Turkey Pot Pie","marie-callender-s-turkey-pot-pie-1",NULL,"1936",,NULL,NULL,"3.59","3.59","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9555","18","Marie Callender's Turkey with Stuffing Dinners","15895.jpg","Marie Callender's Turkey with Stuffing Dinners","marie-callender-s-turkey-with-stuffing-dinners",NULL,"1936",,NULL,NULL,"3.59","3.59","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9556","18","Market Basket 80 Round Cheese Ravioli","Market Basket.jpg","Market Basket 80 Round Cheese Ravioli","market-basket-80-round-cheese-ravioli",NULL,"354",,NULL,NULL,"2.99","2.99","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9557","18","Market Basket Baked Macaroni & Cheese","Market Basket.jpg","Market Basket Baked Macaroni & Cheese","market-basket-baked-macaroni-cheese",NULL,"354",,NULL,NULL,"5.49","5.49","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9558","18","Market Basket Cheese Ravioli","Market Basket.jpg","Market Basket Cheese Ravioli","market-basket-cheese-ravioli",NULL,"354",,NULL,NULL,"3.69","3.69","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9559","18","Market Basket Cheese Tortellini","Market Basket.jpg","Market Basket Cheese Tortellini","market-basket-cheese-tortellini-1",NULL,"354",,NULL,NULL,"1.59","1.59","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9560","18","Market Basket Ravioli","Market Basket.jpg","Market Basket Ravioli","market-basket-ravioli",NULL,"354",,NULL,NULL,"3.69","3.69","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9561","18","Rosetto Ravioli Beef","15974.jpg","Rosetto Ravioli Beef","rosetto-ravioli-beef",NULL,"354",,NULL,NULL,"7.29","7.29","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9562","18","Meridith Farms Veggie Burgers","Market Basket.jpg","Meridith Farms Veggie Burgers","meridith-farms-veggie-burgers",NULL,"1952",,NULL,NULL,"4.89","4.89","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9563","18","Michelina's Authentico Spaghetti & Meatballs","15984.jpg","Michelina's Authentico Spaghetti & Meatballs","michelina-s-authentico-spaghetti-meatballs",NULL,"1906",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9564","18","Michelina's Buffalo Style Chicken Snackers","2728.jpg","Michelina's Buffalo Style Chicken Snackers","michelina-s-buffalo-style-chicken-snackers",NULL,"1906",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9565","18","Michelina's Chicken Fried Rice","2727.jpg","Michelina's Chicken Fried Rice","michelina-s-chicken-fried-rice",NULL,"1906",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9566","18","Michelina's Creamy Rigatoni with Broccoli & Chicken Frozen Entree","2731.jpg","Michelina's Creamy Rigatoni with Broccoli & Chicken Frozen Entree","michelina-s-creamy-rigatoni-with-broccoli-chicken-frozen-entree",NULL,"1906",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9567","18","Michelina's Fettuccine Alfredo","2725.jpg","Michelina's Fettuccine Alfredo","michelina-s-fettuccine-alfredo",NULL,"1906",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9568","18","Michelina's Fettuccine Alfredo With Chicken And Broccoli","2724.jpg","Michelina's Fettuccine Alfredo With Chicken And Broccoli","michelina-s-fettuccine-alfredo-with-chicken-and-broccoli",NULL,"1906",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9569","18","Michelina's Lasagna with Meat Sauce Frozen Entree","2723.jpg","Michelina's Lasagna with Meat Sauce Frozen Entree","michelina-s-lasagna-with-meat-sauce-frozen-entree",NULL,"1906",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9570","18","Michelina's Lean Gourmet Salisbury Steak with Mashed Potatoes & Gravy Frozen","2730.jpg","Michelina's Lean Gourmet Salisbury Steak with Mashed Potatoes & Gravy Frozen","michelina-s-lean-gourmet-salisbury-steak-with-mashed-potatoes-gravy-frozen",NULL,"1906",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9571","18","Michelina's Macaroni & Cheese","2726.jpg","Michelina's Macaroni & Cheese","michelina-s-macaroni-cheese",NULL,"1906",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9572","18","Michelina's Pasta with Vegetables in Light Alfredo Sauce Penne Primavera","2734.jpg","Michelina's Pasta with Vegetables in Light Alfredo Sauce Penne Primavera","michelina-s-pasta-with-vegetables-in-light-alfredo-sauce-penne-primavera",NULL,"1906",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9573","18","Michelina's Pop'n Chicken","2729.jpg","Michelina's Pop'n Chicken","michelina-s-pop-n-chicken",NULL,"1906",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9574","18","Michelina's Salisbury Steak With Mashed Potatoes & Gravy","2736.jpg","Michelina's Salisbury Steak With Mashed Potatoes & Gravy","michelina-s-salisbury-steak-with-mashed-potatoes-gravy",NULL,"1906",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9575","18","Michelina's Sweet & Sour Chicken","2735.jpg","Michelina's Sweet & Sour Chicken","michelina-s-sweet-sour-chicken",NULL,"1906",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9576","18","Michelinas Cheese Manicotti","15965.jpg","Michelinas Cheese Manicotti","michelinas-cheese-manicotti",NULL,"1906",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9577","18","Michelinas Chicken Alfredo Florentino","15971.jpg","Michelinas Chicken Alfredo Florentino","michelinas-chicken-alfredo-florentino",NULL,"1906",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
"9578","18","Michelinas Macaroni & Cheese","15955.jpg","Michelinas Macaroni & Cheese","michelinas-macaroni-cheese",NULL,"1906",,NULL,NULL,"1.29","1.29","0",NULL,"0","1","2020-08-30 22:50:59","2020-08-30 22:50:59"
