"id","oid","uid","created_at","updated_at"
"837","1098","549","2020-10-03 08:43:15","2020-10-03 10:15:03"
"838","1099","549","2020-10-03 09:48:49","2020-10-03 10:14:57"
"839","1101","549","2020-10-03 11:50:05","2020-10-03 11:50:05"
"840","1102","549","2020-10-03 12:15:35","2020-10-03 12:15:35"
"841","1103","549","2020-10-03 12:31:12","2020-10-03 13:07:36"
"842","1104","549","2020-10-03 12:31:14","2020-10-03 12:31:14"
"843","1105","549","2020-10-03 13:22:25","2020-10-03 13:22:25"
"844","1107","746","2020-10-05 07:21:26","2020-10-05 07:21:26"
"845","1108","746","2020-10-05 07:21:34","2020-10-05 07:21:34"
"846","1115","746","2020-10-05 07:21:52","2020-10-05 07:21:52"
"847","1116","746","2020-10-05 07:22:00","2020-10-05 07:22:00"
"848","1117","549","2020-10-05 07:22:07","2020-10-05 08:59:40"
"849","1118","746","2020-10-05 07:22:15","2020-10-05 07:22:15"
"850","1120","549","2020-10-05 07:22:24","2020-10-05 10:37:57"
"851","1106","746","2020-10-05 07:25:00","2020-10-05 07:25:00"
"852","1113","746","2020-10-05 07:25:10","2020-10-05 07:25:10"
"853","1114","746","2020-10-05 07:25:19","2020-10-05 07:25:19"
"854","1124","549","2020-10-05 07:25:54","2020-10-05 11:46:36"
"855","1125","549","2020-10-05 07:26:03","2020-10-05 11:46:29"
"856","1112","549","2020-10-05 07:27:35","2020-10-05 13:07:48"
"857","1156","746","2020-10-05 07:28:04","2020-10-05 07:28:04"
"858","1096","746","2020-10-05 07:29:40","2020-10-05 07:29:40"
"859","1097","549","2020-10-05 07:29:46","2020-10-05 13:18:13"
"860","1157","746","2020-10-05 07:30:33","2020-10-05 07:30:33"
"861","1158","746","2020-10-05 08:03:08","2020-10-05 08:03:08"
"862","1119","807","2020-10-05 08:03:43","2020-10-05 08:03:43"
"863","1122","807","2020-10-05 08:03:52","2020-10-05 08:03:52"
"864","1133","746","2020-10-05 08:04:17","2020-10-05 12:04:56"
"865","1109","549","2020-10-05 08:05:23","2020-10-05 15:18:11"
"866","1110","549","2020-10-05 08:05:27","2020-10-05 15:18:19"
"867","1159","549","2020-10-05 08:05:52","2020-10-05 15:17:56"
"868","1111","549","2020-10-05 08:07:19","2020-10-05 15:18:31"
"869","1123","549","2020-10-05 08:07:36","2020-10-05 15:18:49"
"870","1161","549","2020-10-05 08:58:48","2020-10-05 15:18:58"
"871","1163","549","2020-10-05 10:03:48","2020-10-05 16:51:57"
"872","1164","549","2020-10-05 10:07:05","2020-10-05 16:52:01"
"873","1166","807","2020-10-05 10:33:19","2020-10-06 08:13:27"
"874","1167","807","2020-10-05 10:33:21","2020-10-05 17:07:10"
"875","1168","807","2020-10-05 10:33:23","2020-10-05 10:33:23"
"876","1170","807","2020-10-05 10:51:07","2020-10-05 10:51:07"
"877","1171","807","2020-10-05 11:47:51","2020-10-05 11:47:51"
"878","1193","549","2020-10-06 08:05:59","2020-10-06 08:05:59"
"879","1192","549","2020-10-06 08:06:02","2020-10-06 08:06:02"
"880","1191","807","2020-10-06 08:06:23","2020-10-06 08:06:23"
"881","1190","807","2020-10-06 08:06:39","2020-10-06 08:06:39"
"882","1199","549","2020-10-06 08:07:16","2020-10-06 08:07:16"
"883","1175","807","2020-10-06 08:07:43","2020-10-06 08:07:43"
"884","1179","549","2020-10-06 08:07:54","2020-10-06 08:07:54"
"885","1197","549","2020-10-06 08:09:48","2020-10-06 08:09:48"
"886","1174","807","2020-10-06 08:13:07","2020-10-06 08:13:07"
"887","1177","807","2020-10-06 08:14:13","2020-10-06 08:14:13"
"888","1176","549","2020-10-06 08:14:24","2020-10-06 08:14:24"
"889","1195","807","2020-10-06 08:15:10","2020-10-06 08:15:10"
"890","1187","1014","2020-10-06 08:15:24","2020-10-06 08:15:24"
"891","1172","807","2020-10-06 08:15:57","2020-10-06 08:15:57"
"892","1169","1014","2020-10-06 08:16:08","2020-10-06 08:16:08"
"893","1198","549","2020-10-06 08:18:08","2020-10-06 11:22:39"
"894","1184","549","2020-10-06 08:18:26","2020-10-06 08:18:26"
"895","1180","549","2020-10-06 08:18:37","2020-10-06 08:18:37"
"896","1173","807","2020-10-06 08:18:59","2020-10-06 08:18:59"
"897","1228","807","2020-10-06 08:20:51","2020-10-06 11:22:49"
"898","1162","807","2020-10-06 08:21:10","2020-10-06 08:21:10"
"899","1189","1014","2020-10-06 08:22:46","2020-10-06 08:22:46"
"900","1004","807","2020-10-06 08:23:32","2020-10-06 08:23:32"
"901","1194","549","2020-10-06 08:24:08","2020-10-06 08:24:08"
"902","1178","549","2020-10-06 08:24:48","2020-10-06 08:24:48"
"903","1186","807","2020-10-06 08:25:15","2020-10-06 08:25:15"
"904","1188","807","2020-10-06 08:25:25","2020-10-06 08:25:25"
"905","1234","549","2020-10-06 08:26:39","2020-10-06 08:26:39"
"906","1229","807","2020-10-06 08:27:07","2020-10-06 08:27:07"
"907","1230","549","2020-10-06 08:27:14","2020-10-06 08:27:14"
"908","1236","549","2020-10-06 08:27:57","2020-10-06 08:27:57"
"909","1239","477","2020-10-06 16:08:05","2020-10-06 16:08:05"
"910","1183","807","2020-10-07 07:59:20","2020-10-07 07:59:20"
"911","1185","809","2020-10-07 07:59:25","2020-10-07 07:59:25"
"912","1231","807","2020-10-07 07:59:56","2020-10-07 07:59:56"
"913","1235","809","2020-10-07 08:00:03","2020-10-07 08:00:03"
"914","1237","807","2020-10-07 08:00:32","2020-10-07 08:00:32"
"915","1240","549","2020-10-07 08:00:45","2020-10-07 08:00:45"
"916","1245","549","2020-10-07 08:00:54","2020-10-07 08:00:54"
"917","1254","549","2020-10-07 08:01:27","2020-10-07 08:01:27"
"918","1253","471","2020-10-07 08:04:34","2020-10-07 10:45:08"
"919","1261","807","2020-10-07 08:05:01","2020-10-07 08:05:01"
"920","1246","809","2020-10-07 08:05:22","2020-10-07 08:05:22"
"921","1121","807","2020-10-07 08:06:13","2020-10-07 08:06:13"
"922","1243","809","2020-10-07 08:06:45","2020-10-07 08:06:45"
"923","1241","807","2020-10-07 08:07:16","2020-10-07 08:07:16"
"924","1257","549","2020-10-07 08:08:25","2020-10-07 08:08:25"
"925","1262","809","2020-10-07 08:08:44","2020-10-07 08:08:44"
"926","1264","471","2020-10-07 08:08:59","2020-10-07 10:43:33"
"927","1265","549","2020-10-07 08:09:28","2020-10-07 08:09:28"
"928","1266","807","2020-10-07 08:09:31","2020-10-07 08:09:31"
"929","1267","809","2020-10-07 08:09:35","2020-10-07 08:09:35"
"930","1268","809","2020-10-07 08:10:37","2020-10-07 08:10:37"
"931","1258","807","2020-10-07 08:11:06","2020-10-07 08:11:06"
"932","1251","809","2020-10-07 08:11:24","2020-10-07 08:11:24"
"933","1182","807","2020-10-07 08:12:13","2020-10-07 08:12:13"
"934","1242","549","2020-10-07 08:12:35","2020-10-07 08:12:35"
"935","1260","807","2020-10-07 08:14:08","2020-10-07 08:14:08"
"936","1259","809","2020-10-07 08:14:32","2020-10-07 08:14:32"
"937","1250","549","2020-10-07 08:14:46","2020-10-07 08:14:46"
"938","1244","807","2020-10-07 08:15:00","2020-10-07 08:15:00"
"939","1233","807","2020-10-07 08:16:10","2020-10-07 08:16:10"
"940","1263","809","2020-10-07 08:16:43","2020-10-07 08:16:43"
"941","1247","549","2020-10-07 08:17:00","2020-10-07 08:17:00"
"942","1248","549","2020-10-07 08:17:30","2020-10-07 08:17:30"
"943","1289","809","2020-10-07 10:49:32","2020-10-07 10:49:32"
"944","1290","807","2020-10-07 10:49:35","2020-10-07 10:49:35"
"945","1292","809","2020-10-07 11:07:41","2020-10-07 11:07:41"
"946","1293","807","2020-10-07 11:26:12","2020-10-07 11:26:12"
"947","1294","549","2020-10-07 11:46:57","2020-10-07 11:46:57"
"948","1295","549","2020-10-07 11:47:00","2020-10-07 15:20:10"
"949","1296","809","2020-10-07 11:47:04","2020-10-07 13:04:45"
"950","1298","549","2020-10-07 12:03:37","2020-10-07 12:03:37"
"951","1299","549","2020-10-07 12:04:30","2020-10-07 12:04:30"
"952","1300","549","2020-10-07 13:04:00","2020-10-07 13:04:00"
"953","1303","549","2020-10-07 16:02:46","2020-10-07 16:02:46"
"954","1232","807","2020-10-08 08:00:52","2020-10-08 08:00:52"
"955","1249","807","2020-10-08 08:01:18","2020-10-08 08:01:18"
"956","1304","807","2020-10-08 08:01:39","2020-10-08 08:01:39"
"957","1305","1014","2020-10-08 08:02:29","2020-10-08 08:02:29"
"958","1307","1014","2020-10-08 08:02:46","2020-10-08 08:02:46"
"959","1309","1014","2020-10-08 08:02:55","2020-10-08 08:02:55"
"960","1308","807","2020-10-08 08:03:18","2020-10-08 08:03:18"
"961","1314","1014","2020-10-08 08:04:55","2020-10-08 08:04:55"
"962","1313","807","2020-10-08 08:04:58","2020-10-08 08:04:58"
"963","1311","1014","2020-10-08 08:05:46","2020-10-08 08:05:46"
"964","1310","1014","2020-10-08 08:05:49","2020-10-08 08:05:49"
"965","1288","1014","2020-10-08 08:06:03","2020-10-08 08:06:03"
"966","1306","807","2020-10-08 08:06:25","2020-10-08 08:06:25"
"967","1302","807","2020-10-08 08:08:25","2020-10-08 08:08:25"
"968","1301","1014","2020-10-08 08:08:27","2020-10-08 08:08:27"
"969","1252","1014","2020-10-08 08:09:06","2020-10-08 08:09:06"
"970","1312","807","2020-10-08 08:10:00","2020-10-08 08:10:00"
"971","1316","807","2020-10-08 10:32:28","2020-10-08 10:32:28"
"972","1317","807","2020-10-08 11:38:44","2020-10-08 11:51:01"
"973","1321","549","2020-10-08 12:20:31","2020-10-08 13:29:33"
"974","1319","807","2020-10-08 12:20:34","2020-10-08 12:20:34"
"975","1318","807","2020-10-08 12:20:38","2020-10-08 12:20:38"
"976","1322","807","2020-10-08 12:38:13","2020-10-08 12:38:13"
"977","1323","549","2020-10-08 13:04:08","2020-10-08 13:04:08"
"978","1324","549","2020-10-08 13:46:33","2020-10-08 13:46:33"
"979","1325","549","2020-10-08 14:28:59","2020-10-08 14:28:59"
"980","1326","549","2020-10-08 15:00:47","2020-10-08 15:00:47"
"981","1327","549","2020-10-08 15:14:10","2020-10-08 15:14:10"
"982","1331","549","2020-10-09 08:00:45","2020-10-09 08:00:45"
"983","1320","807","2020-10-09 08:00:56","2020-10-09 08:00:56"
"984","1338","807","2020-10-09 08:01:10","2020-10-09 08:01:10"
"985","1340","807","2020-10-09 08:01:25","2020-10-09 08:01:25"
"986","1346","556","2020-10-09 08:02:03","2020-10-09 08:02:03"
"987","1345","549","2020-10-09 08:02:13","2020-10-09 08:02:13"
"988","1353","746","2020-10-09 08:02:50","2020-10-09 08:02:50"
"989","1352","807","2020-10-09 08:03:01","2020-10-09 08:03:01"
"990","1350","549","2020-10-09 08:03:14","2020-10-09 08:03:14"
"991","1349","807","2020-10-09 08:03:42","2020-10-09 08:03:42"
"992","1347","807","2020-10-09 08:03:56","2020-10-09 08:03:56"
"993","1344","746","2020-10-09 08:04:06","2020-10-09 08:04:06"
"994","1341","746","2020-10-09 08:04:15","2020-10-09 08:04:15"
"995","1334","746","2020-10-09 08:05:21","2020-10-09 08:05:21"
"996","1333","807","2020-10-09 08:05:27","2020-10-09 08:05:27"
"997","1339","807","2020-10-09 08:06:01","2020-10-09 08:06:01"
"998","1343","746","2020-10-09 08:06:16","2020-10-09 08:06:16"
"999","1332","807","2020-10-09 08:06:47","2020-10-09 08:06:47"
"1000","1342","746","2020-10-09 08:07:12","2020-10-09 08:07:12"
"1001","1355","807","2020-10-09 12:10:29","2020-10-09 12:10:29"
"1002","1356","746","2020-10-09 13:06:48","2020-10-09 13:06:48"
"1003","1363","634","2020-10-10 09:13:03","2020-10-10 09:13:03"
"1004","1362","634","2020-10-10 09:13:14","2020-10-10 09:13:14"
"1005","1361","634","2020-10-10 09:13:23","2020-10-10 09:13:23"
"1006","1359","634","2020-10-10 09:13:31","2020-10-10 09:13:31"
"1007","1358","634","2020-10-10 09:13:43","2020-10-10 09:13:43"
"1008","1357","634","2020-10-10 09:13:57","2020-10-10 09:13:57"
"1009","1364","634","2020-10-10 11:15:18","2020-10-10 11:15:18"
"1010","1366","634","2020-10-10 12:04:00","2020-10-10 12:04:00"
"1011","1367","634","2020-10-10 13:00:43","2020-10-10 13:00:43"
"1012","1369","634","2020-10-10 13:37:12","2020-10-10 13:37:12"
"1013","1370","634","2020-10-10 13:40:40","2020-10-10 13:40:40"
"1014","1330","549","2020-10-12 08:07:03","2020-10-12 08:07:03"
"1015","1371","603","2020-10-12 08:08:21","2020-10-12 08:48:26"
"1016","1372","603","2020-10-12 08:08:25","2020-10-12 08:48:29"
"1017","1374","603","2020-10-12 08:08:35","2020-10-12 08:48:32"
"1018","1375","556","2020-10-12 08:08:50","2020-10-12 08:08:50"
"1019","1376","556","2020-10-12 08:08:55","2020-10-12 08:08:55"
"1020","1379","549","2020-10-12 08:09:13","2020-10-12 08:09:13"
"1021","1383","549","2020-10-12 08:09:56","2020-10-12 10:23:43"
"1022","1398","603","2020-10-12 08:10:28","2020-10-12 08:47:11"
"1023","1394","549","2020-10-12 08:10:37","2020-10-12 10:55:26"
"1024","1400","603","2020-10-12 08:11:03","2020-10-12 08:47:16"
"1025","1391","556","2020-10-12 08:11:32","2020-10-12 10:22:34"
"1026","1386","603","2020-10-12 08:11:58","2020-10-12 08:47:03"
"1027","1380","549","2020-10-12 08:12:09","2020-10-12 10:41:12"
"1028","1409","603","2020-10-12 08:13:19","2020-10-12 08:44:00"
"1029","1406","746","2020-10-12 08:13:46","2020-10-12 08:13:46"
"1030","1403","746","2020-10-12 08:14:05","2020-10-12 08:14:05"
"1031","1377","603","2020-10-12 08:14:24","2020-10-12 08:49:08"
"1032","1390","549","2020-10-12 08:15:04","2020-10-12 13:02:14"
"1033","1405","549","2020-10-12 08:15:29","2020-10-12 12:09:22"
"1034","1404","746","2020-10-12 08:15:40","2020-10-12 08:15:40"
"1035","1393","549","2020-10-12 08:15:58","2020-10-12 12:09:29"
"1036","1392","746","2020-10-12 08:16:11","2020-10-12 12:09:36"
"1037","1388","746","2020-10-12 08:16:19","2020-10-12 08:16:19"
"1038","1387","746","2020-10-12 08:16:44","2020-10-12 12:09:41"
"1039","1396","746","2020-10-12 08:17:47","2020-10-12 08:17:47"
"1040","1385","746","2020-10-12 08:17:55","2020-10-12 08:17:55"
"1041","1384","549","2020-10-12 08:18:05","2020-10-12 12:10:40"
"1042","1382","746","2020-10-12 08:18:21","2020-10-12 08:18:21"
"1043","1381","746","2020-10-12 08:18:25","2020-10-12 12:10:45"
"1044","1365","746","2020-10-12 08:19:29","2020-10-12 08:19:29"
"1045","1373","549","2020-10-12 08:19:59","2020-10-12 13:27:29"
"1046","1407","549","2020-10-12 08:20:16","2020-10-12 13:27:20"
"1047","1399","746","2020-10-12 08:20:42","2020-10-12 08:20:42"
"1048","1389","746","2020-10-12 08:20:59","2020-10-12 13:27:09"
"1049","1438","556","2020-10-12 10:20:44","2020-10-12 10:20:44"
"1050","1449","746","2020-10-12 13:24:56","2020-10-12 15:51:48"
"1051","1450","746","2020-10-12 13:52:19","2020-10-12 15:51:44"
"1052","1454","746","2020-10-12 14:35:10","2020-10-12 15:51:38"
"1053","1453","746","2020-10-12 14:35:14","2020-10-12 15:51:34"
"1054","1402","556","2020-10-13 07:59:21","2020-10-13 07:59:21"
"1055","1437","549","2020-10-13 07:59:37","2020-10-13 07:59:37"
"1056","1441","549","2020-10-13 07:59:48","2020-10-13 07:59:48"
"1057","1397","556","2020-10-13 08:00:09","2020-10-13 08:00:09"
"1058","1445","556","2020-10-13 08:01:05","2020-10-13 08:01:05"
"1059","1452","556","2020-10-13 08:01:22","2020-10-13 10:00:19"
"1060","1446","746","2020-10-13 08:01:35","2020-10-13 08:01:35"
"1061","1460","746","2020-10-13 08:02:32","2020-10-13 08:02:32"
"1062","1465","746","2020-10-13 08:02:42","2020-10-13 08:02:42"
"1063","1462","746","2020-10-13 08:02:51","2020-10-13 08:02:51"
"1064","1461","549","2020-10-13 08:02:59","2020-10-13 08:02:59"
"1065","1459","556","2020-10-13 08:03:18","2020-10-13 08:03:18"
"1066","1456","556","2020-10-13 08:03:43","2020-10-13 10:00:28"
"1067","1447","746","2020-10-13 08:04:04","2020-10-13 08:04:04"
"1068","1444","746","2020-10-13 08:04:25","2020-10-13 08:04:25"
"1069","1440","549","2020-10-13 08:04:35","2020-10-13 08:04:37"
"1070","1477","746","2020-10-13 08:04:50","2020-10-13 08:04:50"
"1071","1475","746","2020-10-13 08:04:58","2020-10-13 08:04:58"
"1072","1466","746","2020-10-13 08:05:15","2020-10-13 08:05:18"
"1073","1473","556","2020-10-13 08:05:37","2020-10-13 10:34:04"
"1074","1468","549","2020-10-13 08:05:46","2020-10-13 08:05:46"
"1075","1451","549","2020-10-13 08:06:37","2020-10-13 08:06:37"
"1076","1480","549","2020-10-13 08:06:49","2020-10-13 08:06:49"
"1077","1458","746","2020-10-13 08:07:10","2020-10-13 08:07:10"
"1078","1476","549","2020-10-13 08:07:34","2020-10-13 08:07:34"
"1079","1472","746","2020-10-13 08:07:43","2020-10-13 08:07:43"
"1080","1443","549","2020-10-13 08:08:06","2020-10-13 08:08:06"
"1081","1482","746","2020-10-13 08:08:48","2020-10-13 08:08:48"
"1082","1463","549","2020-10-13 08:09:37","2020-10-13 08:09:37"
"1083","1457","549","2020-10-13 08:09:42","2020-10-13 08:09:42"
"1084","1448","746","2020-10-13 08:10:04","2020-10-13 08:10:04"
"1085","1439","746","2020-10-13 08:10:48","2020-10-13 08:10:48"
"1086","1471","746","2020-10-13 08:11:03","2020-10-13 08:11:03"
"1087","1467","746","2020-10-13 08:11:15","2020-10-13 08:11:15"
"1088","1464","549","2020-10-13 08:11:27","2020-10-13 08:11:27"
"1089","1481","746","2020-10-13 08:11:41","2020-10-13 08:11:41"
"1090","1519","746","2020-10-13 13:49:07","2020-10-13 13:49:07"
"1091","1478","549","2020-10-14 08:37:51","2020-10-14 08:37:51"
"1092","1479","556","2020-10-14 08:38:00","2020-10-14 08:38:00"
"1093","1511","746","2020-10-14 08:38:31","2020-10-14 08:38:31"
"1094","1513","746","2020-10-14 08:38:37","2020-10-14 08:38:37"
"1095","1514","556","2020-10-14 08:38:58","2020-10-14 08:38:58"
"1096","1516","549","2020-10-14 08:39:02","2020-10-14 08:39:02"
"1097","1518","556","2020-10-14 08:39:08","2020-10-14 08:39:34"
"1098","1530","556","2020-10-14 08:40:02","2020-10-14 08:40:02"
"1099","1527","549","2020-10-14 08:40:12","2020-10-14 08:40:12"
"1100","1531","746","2020-10-14 08:40:24","2020-10-14 08:40:24"
"1101","1525","556","2020-10-14 08:40:55","2020-10-14 08:40:55"
"1102","1515","746","2020-10-14 08:41:20","2020-10-14 08:41:20"
"1103","1512","556","2020-10-14 08:41:29","2020-10-14 08:41:41"
"1104","1455","549","2020-10-14 08:42:09","2020-10-14 08:42:09"
"1105","1538","746","2020-10-14 08:42:57","2020-10-14 08:42:57"
"1106","1536","549","2020-10-14 08:43:07","2020-10-14 08:43:07"
"1107","1533","746","2020-10-14 08:43:17","2020-10-14 08:43:17"
"1108","1520","746","2020-10-14 08:43:46","2020-10-14 08:43:46"
"1109","1469","549","2020-10-14 08:44:07","2020-10-14 08:44:07"
"1110","1532","549","2020-10-14 08:44:55","2020-10-14 08:44:55"
"1111","1534","746","2020-10-14 08:45:01","2020-10-14 08:45:01"
"1112","1537","746","2020-10-14 08:45:10","2020-10-14 08:45:10"
"1113","1524","549","2020-10-14 08:45:50","2020-10-14 08:45:50"
"1114","1529","746","2020-10-14 08:46:08","2020-10-14 08:46:08"
"1115","1521","746","2020-10-14 08:46:30","2020-10-14 14:27:44"
"1116","1522","746","2020-10-14 08:46:32","2020-10-14 14:27:46"
"1117","1523","746","2020-10-14 08:46:44","2020-10-14 08:46:44"
"1118","1526","746","2020-10-14 08:48:10","2020-10-14 08:48:10"
"1119","1528","746","2020-10-14 08:48:17","2020-10-14 08:48:17"
"1120","1564","746","2020-10-14 08:48:44","2020-10-14 08:48:44"
"1121","1535","746","2020-10-14 08:49:05","2020-10-14 08:49:05"
"1122","1593","807","2020-10-15 08:40:37","2020-10-15 08:40:37"
"1123","1517","807","2020-10-15 08:41:07","2020-10-15 08:41:07"
"1124","1547","1014","2020-10-15 08:41:23","2020-10-15 08:41:23"
"1125","1574","746","2020-10-15 08:41:39","2020-10-15 08:41:39"
"1126","1575","1014","2020-10-15 08:41:58","2020-10-15 08:41:58"
"1127","1586","1014","2020-10-15 08:42:53","2020-10-15 08:42:53"
"1128","1588","807","2020-10-15 08:43:04","2020-10-15 08:43:04"
"1129","1539","746","2020-10-15 08:43:40","2020-10-15 08:43:40"
"1130","1585","1014","2020-10-15 08:44:06","2020-10-15 08:44:06"
"1131","1584","746","2020-10-15 08:44:25","2020-10-15 08:44:25"
"1132","1595","746","2020-10-15 08:45:00","2020-10-15 08:45:00"
"1133","1594","1014","2020-10-15 08:45:25","2020-10-15 08:45:25"
"1134","1582","807","2020-10-15 08:46:05","2020-10-15 08:46:05"
"1135","1583","807","2020-10-15 08:46:07","2020-10-15 08:46:07"
"1136","1598","746","2020-10-15 08:47:34","2020-10-15 08:47:34"
"1137","1601","807","2020-10-15 08:47:51","2020-10-15 08:47:51"
"1138","1606","807","2020-10-15 08:48:10","2020-10-15 08:48:10"
"1139","1608","1014","2020-10-15 08:48:42","2020-10-15 08:48:42"
"1140","1611","1014","2020-10-15 08:48:48","2020-10-15 08:48:48"
"1141","1589","1014","2020-10-15 08:49:12","2020-10-15 11:29:19"
"1142","1591","807","2020-10-15 08:50:24","2020-10-15 08:50:24"
"1143","1607","1014","2020-10-15 08:50:37","2020-10-15 08:50:37"
"1144","1577","746","2020-10-15 08:51:06","2020-10-15 08:51:06"
"1145","1580","807","2020-10-15 08:51:54","2020-10-15 08:51:54"
"1146","1596","1014","2020-10-15 08:52:15","2020-10-15 11:30:17"
"1147","1602","1014","2020-10-15 08:52:31","2020-10-15 11:30:35"
"1148","1590","746","2020-10-15 08:52:43","2020-10-15 08:52:43"
"1149","1600","746","2020-10-15 08:53:10","2020-10-15 08:53:10"
"1150","1576","807","2020-10-15 08:53:42","2020-10-15 08:53:42"
"1151","1578","807","2020-10-15 08:53:45","2020-10-15 12:45:13"
"1152","1579","746","2020-10-15 08:54:54","2020-10-15 08:54:57"
"1153","1599","746","2020-10-15 08:55:19","2020-10-15 08:55:19"
"1154","1581","807","2020-10-15 08:55:31","2020-10-15 08:55:31"
"1155","1401","746","2020-10-15 08:55:58","2020-10-15 14:51:35"
"1156","1605","549","2020-10-15 08:56:20","2020-10-15 14:48:54"
"1157","1609","746","2020-10-15 08:56:35","2020-10-15 08:56:35"
"1158","1604","549","2020-10-15 08:57:34","2020-10-15 08:57:34"
"1159","1592","746","2020-10-15 08:57:47","2020-10-15 08:57:47"
"1160","1510","746","2020-10-15 08:58:09","2020-10-15 15:05:22"
"1161","1612","549","2020-10-15 09:50:41","2020-10-15 09:51:40"
"1162","1615","549","2020-10-15 10:50:59","2020-10-15 10:50:59"
"1163","1616","1014","2020-10-15 11:11:35","2020-10-15 11:28:23"
"1164","1597","746","2020-10-16 09:03:30","2020-10-16 09:03:30"
"1165","1603","746","2020-10-16 09:03:39","2020-10-16 09:03:39"
"1166","1613","746","2020-10-16 09:03:49","2020-10-16 09:03:49"
"1167","1617","746","2020-10-16 09:03:59","2020-10-16 09:03:59"
"1168","1619","746","2020-10-16 09:04:08","2020-10-16 09:04:08"
"1169","1623","549","2020-10-16 09:04:16","2020-10-16 09:04:16"
"1170","1625","746","2020-10-16 09:04:36","2020-10-16 09:04:36"
"1171","1626","746","2020-10-16 09:04:39","2020-10-16 09:04:39"
"1173","1618","746","2020-10-16 09:05:51","2020-10-16 09:05:51"
"1174","1624","746","2020-10-16 09:06:04","2020-10-16 09:06:04"
"1175","1620","746","2020-10-16 09:06:19","2020-10-16 09:06:19"
"1176","1622","746","2020-10-16 09:06:21","2020-10-16 09:06:21"
"1177","1627","746","2020-10-16 10:05:51","2020-10-16 10:05:51"
"1178","1628","746","2020-10-16 10:28:21","2020-10-16 10:28:21"
"1179","1629","746","2020-10-16 11:10:55","2020-10-16 11:10:55"
"1180","1630","746","2020-10-16 11:26:24","2020-10-16 11:26:24"
"1181","1632","549","2020-10-16 11:38:38","2020-10-16 11:38:38"
"1182","1633","549","2020-10-16 11:54:01","2020-10-16 11:54:01"
"1183","1634","549","2020-10-16 13:11:01","2020-10-16 13:11:01"
"1184","1635","746","2020-10-16 13:23:42","2020-10-16 13:23:42"
"1185","1636","746","2020-10-16 13:23:48","2020-10-16 13:23:48"
"1186","1639","549","2020-10-16 15:15:41","2020-10-16 15:15:41"
"1187","1640","556","2020-10-17 08:28:21","2020-10-17 08:28:21"
"1188","1614","556","2020-10-17 08:29:07","2020-10-17 08:29:07"
"1189","1637","549","2020-10-17 08:29:39","2020-10-17 08:29:39"
"1190","1638","556","2020-10-17 08:29:42","2020-10-17 08:29:42"
"1191","1641","549","2020-10-17 13:54:57","2020-10-17 13:54:57"
"1192","1642","556","2020-10-17 13:54:59","2020-10-17 14:03:12"
"1193","1395","807","2020-10-19 08:10:36","2020-10-19 08:10:36"
"1194","1378","807","2020-10-19 08:10:53","2020-10-19 08:10:53"
"1195","1647","746","2020-10-19 08:11:26","2020-10-19 08:11:26"
"1196","1658","549","2020-10-19 08:11:43","2020-10-19 09:43:09"
"1197","1648","556","2020-10-19 08:11:54","2020-10-19 08:11:54"
"1198","1651","807","2020-10-19 08:12:09","2020-10-19 08:12:09"
"1199","1654","549","2020-10-19 08:13:07","2020-10-19 08:13:07"
"1200","1664","746","2020-10-19 08:13:39","2020-10-19 08:13:39"
"1201","1665","746","2020-10-19 08:13:53","2020-10-19 08:13:53"
"1202","1667","746","2020-10-19 08:14:17","2020-10-19 08:14:17"
"1203","1657","807","2020-10-19 08:14:36","2020-10-19 08:14:36"
"1204","1669","807","2020-10-19 08:15:09","2020-10-19 08:15:09"
"1205","1671","807","2020-10-19 08:15:21","2020-10-19 08:15:21"
"1206","1646","807","2020-10-19 08:15:34","2020-10-19 08:15:34"
"1207","1670","746","2020-10-19 08:16:21","2020-10-19 08:16:21"
"1208","1672","549","2020-10-19 08:16:28","2020-10-19 08:16:28"
"1209","1668","807","2020-10-19 08:16:54","2020-10-19 08:16:54"
"1210","1649","746","2020-10-19 08:17:07","2020-10-19 08:17:07"
"1211","1643","807","2020-10-19 08:17:25","2020-10-19 08:17:25"
"1212","1661","549","2020-10-19 08:18:07","2020-10-19 08:18:07"
"1213","1662","549","2020-10-19 08:18:10","2020-10-19 08:18:10"
"1214","1673","746","2020-10-19 08:19:32","2020-10-19 08:19:32"
"1215","1677","807","2020-10-19 08:19:39","2020-10-19 08:19:39"
"1216","1655","746","2020-10-19 08:19:50","2020-10-19 08:19:50"
"1217","1645","807","2020-10-19 08:20:02","2020-10-19 08:20:02"
"1218","1659","549","2020-10-19 08:20:46","2020-10-19 08:20:46"
"1219","1660","807","2020-10-19 08:21:31","2020-10-19 08:21:31"
"1220","1666","746","2020-10-19 08:21:40","2020-10-19 08:21:40"
"1221","1656","807","2020-10-19 08:21:54","2020-10-19 08:21:54"
"1222","1650","746","2020-10-19 08:22:08","2020-10-19 15:22:28"
"1223","1674","746","2020-10-19 08:22:23","2020-10-19 08:22:23"
"1224","1675","549","2020-10-19 08:22:36","2020-10-19 08:22:36"
"1225","1676","746","2020-10-19 08:22:44","2020-10-19 08:22:44"
"1226","1652","746","2020-10-19 08:23:48","2020-10-19 08:23:48"
"1227","1653","746","2020-10-19 08:23:50","2020-10-19 08:23:50"
"1228","1644","746","2020-10-19 08:24:14","2020-10-19 08:24:14"
"1229","1679","549","2020-10-19 09:25:02","2020-10-19 09:25:02"
