"id","oid","uid","created_at","updated_at"
"823","793","473","2020-09-27 23:29:24","2020-09-27 23:29:24"
"824","794","473","2020-09-28 00:27:17","2020-09-28 00:27:17"
"825","795","473","2020-09-28 00:28:07","2020-09-28 00:28:07"
"826","796","473","2020-09-28 01:19:38","2020-09-28 01:19:38"
"827","797","473","2020-09-28 02:36:04","2020-09-28 02:36:04"
"828","798","473","2020-09-28 08:27:33","2020-09-28 08:27:33"
"829","799","473","2020-09-28 08:35:11","2020-09-28 08:35:11"
"830","800","473","2020-09-28 08:35:38","2020-09-28 08:35:38"
"831","801","473","2020-09-28 08:36:05","2020-09-28 08:36:05"
"832","802","473","2020-09-28 08:36:35","2020-09-28 08:36:35"
"833","803","473","2020-09-28 08:37:40","2020-09-28 08:37:40"
"834","804","473","2020-09-28 08:38:09","2020-09-28 08:38:09"
"835","805","473","2020-09-28 08:38:37","2020-09-28 08:38:37"
"836","806","473","2020-09-28 08:41:03","2020-09-28 08:41:03"
"837","807","473","2020-09-28 08:41:28","2020-09-28 08:41:28"
"838","808","473","2020-09-28 08:42:57","2020-09-28 08:42:57"
"839","809","473","2020-09-28 08:43:34","2020-09-28 08:43:34"
"840","810","473","2020-09-28 08:44:01","2020-09-28 08:44:01"
"841","811","473","2020-09-28 08:44:47","2020-09-28 08:44:47"
"842","812","473","2020-09-28 08:45:28","2020-09-28 08:45:28"
"843","813","473","2020-09-28 08:45:55","2020-09-28 08:45:55"
"844","814","473","2020-09-28 08:46:59","2020-09-28 08:46:59"
"845","815","473","2020-09-28 08:47:35","2020-09-28 08:47:35"
"846","816","473","2020-09-28 08:48:14","2020-09-28 08:48:14"
"847","817","473","2020-09-28 09:49:30","2020-09-28 09:49:30"
"848","818","473","2020-09-28 09:50:26","2020-09-28 09:50:26"
"849","819","473","2020-09-28 09:50:38","2020-09-28 09:50:38"
"850","820","473","2020-09-28 09:59:49","2020-09-28 09:59:49"
"851","821","473","2020-09-28 10:06:40","2020-09-28 10:06:40"
"852","822","473","2020-09-28 10:07:03","2020-09-28 10:07:03"
"853","823","473","2020-09-28 10:07:26","2020-09-28 10:07:26"
"854","824","473","2020-09-28 10:07:45","2020-09-28 10:07:45"
"855","825","473","2020-09-28 10:08:07","2020-09-28 10:08:07"
"856","826","473","2020-09-28 10:08:25","2020-09-28 10:08:25"
"857","827","473","2020-09-28 10:08:48","2020-09-28 10:08:48"
"858","828","473","2020-09-28 10:09:09","2020-09-28 10:09:09"
"859","829","473","2020-09-28 10:09:31","2020-09-28 10:09:31"
"860","830","473","2020-09-28 10:09:50","2020-09-28 10:09:50"
"861","831","473","2020-09-28 10:10:09","2020-09-28 10:10:09"
"862","832","473","2020-09-28 10:10:26","2020-09-28 10:10:26"
"863","833","473","2020-09-28 10:30:02","2020-09-28 10:30:02"
"864","834","473","2020-09-28 10:37:29","2020-09-28 10:37:29"
"865","835","473","2020-09-28 10:38:26","2020-09-28 10:38:26"
"866","836","473","2020-09-28 10:41:35","2020-09-28 10:41:35"
"867","837","473","2020-09-28 10:47:41","2020-09-28 10:47:41"
"868","838","473","2020-09-28 10:52:29","2020-09-28 10:52:29"
"869","839","473","2020-09-28 11:00:12","2020-09-28 11:00:12"
"870","840","473","2020-09-28 11:11:21","2020-09-28 11:11:21"
"871","841","473","2020-09-28 11:22:30","2020-09-28 11:22:30"
"872","842","473","2020-09-28 11:31:09","2020-09-28 11:31:09"
"873","843","473","2020-09-28 11:31:17","2020-09-28 11:31:17"
"874","844","473","2020-09-28 11:35:03","2020-09-28 11:35:03"
"875","845","473","2020-09-28 11:44:56","2020-09-28 11:44:56"
"876","846","473","2020-09-28 11:45:46","2020-09-28 11:45:46"
"877","847","473","2020-09-28 11:46:43","2020-09-28 11:46:43"
"878","848","473","2020-09-28 12:03:08","2020-09-28 12:03:08"
"879","849","473","2020-09-28 12:07:20","2020-09-28 12:07:20"
"880","850","473","2020-09-28 12:09:26","2020-09-28 12:09:26"
"881","851","473","2020-09-28 12:11:42","2020-09-28 12:11:42"
"882","852","473","2020-09-28 12:13:10","2020-09-28 12:13:10"
"883","853","473","2020-09-28 12:15:10","2020-09-28 12:15:10"
"884","854","473","2020-09-28 12:15:29","2020-09-28 12:15:29"
"885","855","473","2020-09-28 12:15:58","2020-09-28 12:15:58"
"886","856","473","2020-09-28 12:18:37","2020-09-28 12:18:37"
"887","857","473","2020-09-28 12:28:13","2020-09-28 12:28:13"
"888","858","473","2020-09-28 12:28:40","2020-09-28 12:28:40"
"889","859","473","2020-09-28 12:30:28","2020-09-28 12:30:28"
"890","860","473","2020-09-28 12:32:46","2020-09-28 12:32:46"
"891","861","473","2020-09-28 12:53:09","2020-09-28 12:53:09"
"892","862","473","2020-09-28 12:56:21","2020-09-28 12:56:21"
"893","863","473","2020-09-28 12:57:51","2020-09-28 12:57:51"
"894","864","473","2020-09-28 13:04:58","2020-09-28 13:04:58"
"895","865","473","2020-09-28 13:08:36","2020-09-28 13:08:36"
"896","866","473","2020-09-28 13:14:04","2020-09-28 13:14:04"
"897","867","473","2020-09-28 13:38:47","2020-09-28 13:38:47"
"898","868","473","2020-09-28 14:25:45","2020-09-28 14:25:45"
"899","869","473","2020-09-28 14:26:18","2020-09-28 14:26:18"
"900","870","473","2020-09-28 14:26:50","2020-09-28 14:26:50"
"901","871","473","2020-09-28 14:27:10","2020-09-28 14:27:10"
"902","872","473","2020-09-28 14:27:29","2020-09-28 14:27:29"
"903","873","473","2020-09-28 14:27:55","2020-09-28 14:27:55"
"904","874","473","2020-09-28 14:28:23","2020-09-28 14:28:23"
"905","875","473","2020-09-28 14:28:43","2020-09-28 14:28:43"
"906","876","473","2020-09-28 14:29:05","2020-09-28 14:29:05"
"907","877","473","2020-09-28 14:29:32","2020-09-28 14:29:32"
"908","878","473","2020-09-28 14:30:07","2020-09-28 14:30:07"
"909","879","473","2020-09-28 15:21:04","2020-09-28 15:21:04"
"910","880","473","2020-09-28 15:22:04","2020-09-28 15:22:04"
"911","881","473","2020-09-28 15:29:19","2020-09-28 15:29:19"
"912","882","473","2020-09-28 15:51:13","2020-09-28 15:51:13"
"913","883","473","2020-09-28 15:53:51","2020-09-28 15:53:51"
"914","884","473","2020-09-28 16:01:00","2020-09-28 16:01:00"
"915","885","473","2020-09-28 16:14:11","2020-09-28 16:14:11"
"916","886","473","2020-09-28 16:14:28","2020-09-28 16:14:28"
"917","887","473","2020-09-28 16:14:46","2020-09-28 16:14:46"
"918","888","473","2020-09-28 16:15:04","2020-09-28 16:15:04"
"919","889","473","2020-09-28 16:18:09","2020-09-28 16:18:09"
"920","890","473","2020-09-28 16:30:53","2020-09-28 16:30:53"
"921","891","473","2020-09-28 16:31:11","2020-09-28 16:31:11"
"922","892","473","2020-09-28 16:37:05","2020-09-28 16:37:05"
"923","893","473","2020-09-28 16:40:27","2020-09-28 16:40:27"
"924","894","473","2020-09-28 17:34:30","2020-09-28 17:34:30"
"925","895","473","2020-09-28 17:37:02","2020-09-28 17:37:02"
"926","896","473","2020-09-28 18:32:28","2020-09-28 18:32:28"
"927","897","473","2020-09-28 18:56:23","2020-09-28 18:56:23"
"928","898","473","2020-09-28 19:14:53","2020-09-28 19:14:53"
"929","899","473","2020-09-28 19:52:07","2020-09-28 19:52:07"
"930","900","473","2020-09-28 20:36:10","2020-09-28 20:36:10"
"931","901","473","2020-09-28 20:36:36","2020-09-28 20:36:36"
"932","902","473","2020-09-28 20:42:48","2020-09-28 20:42:48"
"933","903","473","2020-09-28 20:51:52","2020-09-28 20:51:52"
"934","904","473","2020-09-28 20:52:14","2020-09-28 20:52:14"
"935","905","473","2020-09-28 21:34:03","2020-09-28 21:34:03"
"936","906","473","2020-09-28 21:59:10","2020-09-28 21:59:10"
"937","907","473","2020-09-28 22:56:12","2020-09-28 22:56:12"
"938","908","473","2020-09-28 23:14:45","2020-09-28 23:14:45"
"939","909","473","2020-09-29 00:04:38","2020-09-29 00:04:38"
"940","910","473","2020-09-29 00:05:15","2020-09-29 00:05:15"
"941","911","473","2020-09-29 00:58:41","2020-09-29 00:58:41"
"942","912","473","2020-09-29 01:37:57","2020-09-29 01:37:57"
"943","913","473","2020-09-29 10:27:09","2020-09-29 10:27:09"
"944","914","473","2020-09-29 10:53:50","2020-09-29 10:53:50"
"945","915","473","2020-09-29 11:06:23","2020-09-29 11:06:23"
"946","916","473","2020-09-29 11:13:56","2020-09-29 11:13:56"
"947","917","473","2020-09-29 11:35:50","2020-09-29 11:35:50"
"948","918","473","2020-09-29 11:43:33","2020-09-29 11:43:33"
"949","919","473","2020-09-29 11:44:17","2020-09-29 11:44:17"
"950","920","473","2020-09-29 11:50:27","2020-09-29 11:50:27"
"951","921","473","2020-09-29 11:51:04","2020-09-29 11:51:04"
"952","922","473","2020-09-29 12:21:14","2020-09-29 12:21:14"
"953","923","473","2020-09-29 12:46:40","2020-09-29 12:46:40"
"954","924","473","2020-09-29 13:10:06","2020-09-29 13:10:06"
"955","925","473","2020-09-29 13:31:03","2020-09-29 13:31:03"
"956","926","473","2020-09-29 14:24:16","2020-09-29 14:24:16"
"957","927","473","2020-09-29 14:52:54","2020-09-29 14:52:54"
"958","928","473","2020-09-29 14:55:06","2020-09-29 14:55:06"
"959","929","473","2020-09-29 15:00:41","2020-09-29 15:00:41"
"960","930","473","2020-09-29 15:11:29","2020-09-29 15:11:29"
"961","931","473","2020-09-29 15:31:26","2020-09-29 15:31:26"
"962","932","473","2020-09-29 15:55:06","2020-09-29 15:55:06"
"963","933","473","2020-09-29 16:00:00","2020-09-29 16:00:00"
"964","934","473","2020-09-29 16:09:22","2020-09-29 16:09:22"
"965","935","473","2020-09-29 16:09:45","2020-09-29 16:09:45"
"966","936","473","2020-09-29 16:10:08","2020-09-29 16:10:08"
"967","937","473","2020-09-29 16:10:29","2020-09-29 16:10:29"
"968","938","473","2020-09-29 16:10:43","2020-09-29 16:10:43"
"969","939","473","2020-09-29 16:10:47","2020-09-29 16:10:47"
"970","940","473","2020-09-29 16:11:07","2020-09-29 16:11:07"
"971","941","473","2020-09-29 16:11:35","2020-09-29 16:11:35"
"972","942","473","2020-09-29 16:11:56","2020-09-29 16:11:56"
"973","943","473","2020-09-29 16:12:17","2020-09-29 16:12:17"
"974","944","473","2020-09-29 16:12:54","2020-09-29 16:12:54"
"975","945","473","2020-09-29 16:13:14","2020-09-29 16:13:14"
"976","946","473","2020-09-29 16:13:35","2020-09-29 16:13:35"
"977","947","473","2020-09-29 16:13:57","2020-09-29 16:13:57"
"978","948","473","2020-09-29 16:14:23","2020-09-29 16:14:23"
"979","949","473","2020-09-29 16:14:43","2020-09-29 16:14:43"
"980","950","473","2020-09-29 16:15:04","2020-09-29 16:15:04"
"981","951","473","2020-09-29 16:15:23","2020-09-29 16:15:23"
"982","952","473","2020-09-29 16:17:09","2020-09-29 16:17:09"
"983","953","473","2020-09-29 16:18:59","2020-09-29 16:18:59"
"984","954","473","2020-09-29 16:28:01","2020-09-29 16:28:01"
"985","955","473","2020-09-29 16:29:18","2020-09-29 16:29:18"
"986","956","473","2020-09-29 18:54:32","2020-09-29 18:54:32"
"987","957","473","2020-09-29 19:39:16","2020-09-29 19:39:16"
"988","958","473","2020-09-29 20:00:42","2020-09-29 20:00:42"
"989","959","473","2020-09-29 20:38:59","2020-09-29 20:38:59"
"990","960","473","2020-09-29 20:44:48","2020-09-29 20:44:48"
"991","961","473","2020-09-29 20:55:23","2020-09-29 20:55:23"
"992","962","473","2020-09-29 20:56:44","2020-09-29 20:56:44"
"993","963","473","2020-09-29 20:57:49","2020-09-29 20:57:49"
"994","964","473","2020-09-29 21:37:51","2020-09-29 21:37:51"
"995","965","473","2020-09-29 21:40:07","2020-09-29 21:40:07"
"996","966","473","2020-09-29 21:54:59","2020-09-29 21:54:59"
"997","967","473","2020-09-29 22:49:56","2020-09-29 22:49:56"
"998","968","473","2020-09-29 23:27:22","2020-09-29 23:27:22"
"999","969","473","2020-09-30 02:39:15","2020-09-30 02:39:15"
"1000","970","473","2020-09-30 09:50:34","2020-09-30 09:50:34"
"1001","971","473","2020-09-30 10:31:52","2020-09-30 10:31:52"
"1002","972","473","2020-09-30 11:19:22","2020-09-30 11:19:22"
"1003","973","473","2020-09-30 11:32:00","2020-09-30 11:32:00"
"1004","974","473","2020-09-30 12:11:17","2020-09-30 12:11:17"
"1005","975","473","2020-09-30 12:33:36","2020-09-30 12:33:36"
"1006","976","473","2020-09-30 12:38:53","2020-09-30 12:38:53"
"1007","977","473","2020-09-30 12:57:49","2020-09-30 12:57:49"
"1008","978","473","2020-09-30 13:16:05","2020-09-30 13:16:05"
"1009","979","473","2020-09-30 13:59:56","2020-09-30 13:59:56"
"1010","980","473","2020-09-30 14:28:42","2020-09-30 14:28:42"
"1011","981","473","2020-09-30 14:57:53","2020-09-30 14:57:53"
"1012","982","473","2020-09-30 15:00:47","2020-09-30 15:00:47"
"1013","983","473","2020-09-30 15:09:34","2020-09-30 15:09:34"
"1014","984","473","2020-09-30 15:35:53","2020-09-30 15:35:53"
"1015","985","473","2020-09-30 16:06:36","2020-09-30 16:06:36"
"1016","986","473","2020-09-30 16:31:02","2020-09-30 16:31:02"
"1017","987","473","2020-09-30 16:54:20","2020-09-30 16:54:20"
"1018","988","473","2020-09-30 16:57:45","2020-09-30 16:57:45"
"1019","989","473","2020-09-30 17:17:35","2020-09-30 17:17:35"
"1020","990","473","2020-09-30 17:29:17","2020-09-30 17:29:17"
"1021","991","473","2020-09-30 17:39:56","2020-09-30 17:39:56"
"1022","992","473","2020-09-30 18:30:05","2020-09-30 18:30:05"
"1023","993","473","2020-09-30 18:34:04","2020-09-30 18:34:04"
"1024","994","473","2020-09-30 18:57:06","2020-09-30 18:57:06"
"1025","995","473","2020-09-30 20:33:27","2020-09-30 20:33:27"
"1026","996","473","2020-09-30 20:55:33","2020-09-30 20:55:33"
"1027","997","473","2020-09-30 21:05:56","2020-09-30 21:05:56"
"1028","998","473","2020-09-30 21:06:18","2020-09-30 21:06:18"
"1029","999","473","2020-09-30 22:23:44","2020-09-30 22:23:44"
"1030","1000","473","2020-09-30 22:39:20","2020-09-30 22:39:20"
"1031","1001","473","2020-09-30 22:49:13","2020-09-30 22:49:13"
"1032","1002","473","2020-09-30 23:34:55","2020-09-30 23:34:55"
"1033","1003","473","2020-09-30 23:35:25","2020-09-30 23:35:25"
"1034","1004","473","2020-09-30 23:43:08","2020-09-30 23:43:08"
"1035","1005","473","2020-09-30 23:53:31","2020-09-30 23:53:31"
"1036","1006","473","2020-10-01 00:20:22","2020-10-01 00:20:22"
"1037","1007","473","2020-10-01 00:43:42","2020-10-01 00:43:42"
"1038","1008","473","2020-10-01 01:03:30","2020-10-01 01:03:30"
"1039","1009","473","2020-10-01 01:06:24","2020-10-01 01:06:24"
"1040","1010","473","2020-10-01 01:07:30","2020-10-01 01:07:30"
"1041","1011","473","2020-10-01 01:19:42","2020-10-01 01:19:42"
"1042","1012","473","2020-10-01 07:51:47","2020-10-01 07:51:47"
"1043","1013","473","2020-10-01 07:52:10","2020-10-01 07:52:10"
"1044","1014","473","2020-10-01 07:52:52","2020-10-01 07:52:52"
"1045","1015","473","2020-10-01 07:53:13","2020-10-01 07:53:13"
"1046","1016","473","2020-10-01 07:53:50","2020-10-01 07:53:50"
"1047","1017","473","2020-10-01 07:54:20","2020-10-01 07:54:20"
"1048","1018","473","2020-10-01 07:55:24","2020-10-01 07:55:24"
"1049","1019","473","2020-10-01 07:55:48","2020-10-01 07:55:48"
"1050","1020","473","2020-10-01 07:56:09","2020-10-01 07:56:09"
"1051","1021","473","2020-10-01 07:56:28","2020-10-01 07:56:28"
"1052","1022","473","2020-10-01 07:56:56","2020-10-01 07:56:56"
"1053","1023","473","2020-10-01 07:57:15","2020-10-01 07:57:15"
"1054","1024","473","2020-10-01 07:57:40","2020-10-01 07:57:40"
"1055","1025","473","2020-10-01 07:58:00","2020-10-01 07:58:00"
"1056","1026","473","2020-10-01 07:58:24","2020-10-01 07:58:24"
"1057","1027","473","2020-10-01 09:08:27","2020-10-01 09:08:27"
"1058","1028","473","2020-10-01 10:08:16","2020-10-01 10:08:16"
"1059","1029","473","2020-10-01 10:08:39","2020-10-01 10:08:39"
"1060","1030","473","2020-10-01 10:09:00","2020-10-01 10:09:00"
"1061","1031","473","2020-10-01 11:59:52","2020-10-01 11:59:52"
"1062","1032","473","2020-10-01 12:00:22","2020-10-01 12:00:22"
"1063","1033","473","2020-10-01 12:49:35","2020-10-01 12:49:35"
"1064","1034","473","2020-10-01 12:55:44","2020-10-01 12:55:44"
"1065","1035","473","2020-10-01 13:22:38","2020-10-01 13:22:38"
"1066","1036","473","2020-10-01 13:35:34","2020-10-01 13:35:34"
"1067","1037","473","2020-10-01 14:12:04","2020-10-01 14:12:04"
"1068","1038","473","2020-10-01 14:25:11","2020-10-01 14:25:11"
"1069","1039","473","2020-10-01 14:34:42","2020-10-01 14:34:42"
"1070","1040","473","2020-10-01 14:55:37","2020-10-01 14:55:37"
"1071","1041","473","2020-10-01 14:56:33","2020-10-01 14:56:33"
"1072","1042","473","2020-10-01 15:18:25","2020-10-01 15:18:25"
"1073","1043","473","2020-10-01 15:19:20","2020-10-01 15:19:20"
"1074","1044","473","2020-10-01 18:16:00","2020-10-01 18:16:00"
"1075","1045","473","2020-10-01 19:39:03","2020-10-01 19:39:03"
"1076","1046","473","2020-10-01 19:39:17","2020-10-01 19:39:17"
"1077","1047","473","2020-10-01 20:35:58","2020-10-01 20:35:58"
"1078","1048","473","2020-10-01 20:48:43","2020-10-01 20:48:43"
"1079","1049","473","2020-10-01 21:23:11","2020-10-01 21:23:11"
"1080","1050","473","2020-10-01 21:24:18","2020-10-01 21:24:18"
"1081","1051","473","2020-10-01 22:21:05","2020-10-01 22:21:05"
"1082","1052","473","2020-10-01 22:59:14","2020-10-01 22:59:14"
"1083","1053","473","2020-10-01 23:45:00","2020-10-01 23:45:00"
"1084","1054","473","2020-10-02 04:08:05","2020-10-02 04:08:05"
"1085","1055","473","2020-10-02 08:05:49","2020-10-02 08:05:49"
"1086","1056","473","2020-10-02 08:09:29","2020-10-02 08:09:29"
"1087","1057","473","2020-10-02 08:10:39","2020-10-02 08:10:39"
"1088","1058","473","2020-10-02 08:11:11","2020-10-02 08:11:11"
"1089","1059","473","2020-10-02 08:11:37","2020-10-02 08:11:37"
"1090","1060","473","2020-10-02 08:12:22","2020-10-02 08:12:22"
"1091","1061","473","2020-10-02 08:12:56","2020-10-02 08:12:56"
"1092","1062","473","2020-10-02 08:13:24","2020-10-02 08:13:24"
"1093","1063","473","2020-10-02 09:52:54","2020-10-02 09:52:54"
"1094","1064","473","2020-10-02 09:53:18","2020-10-02 09:53:18"
"1095","1065","473","2020-10-02 09:53:51","2020-10-02 09:53:51"
"1096","1066","473","2020-10-02 09:54:33","2020-10-02 09:54:33"
"1097","1067","473","2020-10-02 09:54:59","2020-10-02 09:54:59"
"1098","1068","473","2020-10-02 09:56:04","2020-10-02 09:56:04"
"1099","1069","473","2020-10-02 09:57:13","2020-10-02 09:57:13"
"1100","1070","473","2020-10-02 09:57:41","2020-10-02 09:57:41"
"1101","1071","473","2020-10-02 09:58:02","2020-10-02 09:58:02"
"1102","1072","473","2020-10-02 09:58:22","2020-10-02 09:58:22"
"1103","1073","473","2020-10-02 09:59:06","2020-10-02 09:59:06"
"1104","1074","473","2020-10-02 09:59:26","2020-10-02 09:59:26"
"1105","1075","473","2020-10-02 10:00:25","2020-10-02 10:00:25"
"1106","1076","473","2020-10-02 10:00:53","2020-10-02 10:00:53"
"1107","1077","473","2020-10-02 10:01:16","2020-10-02 10:01:16"
"1108","1078","473","2020-10-02 10:01:42","2020-10-02 10:01:42"
"1109","1079","473","2020-10-02 10:02:14","2020-10-02 10:02:14"
"1110","1080","473","2020-10-02 10:02:36","2020-10-02 10:02:36"
"1111","1081","473","2020-10-02 10:02:58","2020-10-02 10:02:58"
"1112","1082","473","2020-10-02 10:04:50","2020-10-02 10:04:50"
"1113","1083","473","2020-10-02 10:05:14","2020-10-02 10:05:14"
"1114","1084","473","2020-10-02 10:23:23","2020-10-02 10:23:23"
"1115","1085","473","2020-10-02 11:15:48","2020-10-02 11:15:48"
"1116","1086","473","2020-10-02 11:33:21","2020-10-02 11:33:21"
"1117","1087","473","2020-10-02 11:42:08","2020-10-02 11:42:08"
"1118","1088","473","2020-10-02 11:42:45","2020-10-02 11:42:45"
"1119","1089","473","2020-10-02 11:54:32","2020-10-02 11:54:32"
"1120","1090","473","2020-10-02 12:04:12","2020-10-02 12:04:12"
"1121","1091","473","2020-10-02 13:08:14","2020-10-02 13:08:14"
"1122","1092","473","2020-10-02 13:16:43","2020-10-02 13:16:43"
"1123","1093","473","2020-10-02 13:19:03","2020-10-02 13:19:03"
"1124","1094","473","2020-10-02 17:29:30","2020-10-02 17:29:30"
"1125","1095","473","2020-10-02 18:35:50","2020-10-02 18:35:50"
"1126","1096","473","2020-10-02 18:59:02","2020-10-02 18:59:02"
"1127","1097","473","2020-10-02 22:44:08","2020-10-02 22:44:08"
"1128","1098","473","2020-10-03 00:35:29","2020-10-03 00:35:29"
"1129","1099","473","2020-10-03 09:46:26","2020-10-03 09:46:26"
"1130","1100","473","2020-10-03 10:40:05","2020-10-03 10:40:05"
"1131","1101","473","2020-10-03 11:37:54","2020-10-03 11:37:54"
"1132","1102","473","2020-10-03 12:10:53","2020-10-03 12:10:53"
"1133","1103","473","2020-10-03 12:24:56","2020-10-03 12:24:56"
"1134","1104","473","2020-10-03 12:27:00","2020-10-03 12:27:00"
"1135","1105","473","2020-10-03 13:15:13","2020-10-03 13:15:13"
"1136","1106","473","2020-10-03 15:13:33","2020-10-03 15:13:33"
"1137","1107","473","2020-10-03 15:20:50","2020-10-03 15:20:50"
"1138","1108","473","2020-10-03 16:29:36","2020-10-03 16:29:36"
"1139","1109","473","2020-10-03 16:35:08","2020-10-03 16:35:08"
"1140","1110","473","2020-10-03 20:39:16","2020-10-03 20:39:16"
"1141","1111","473","2020-10-04 14:07:05","2020-10-04 14:07:05"
"1142","1112","473","2020-10-04 15:49:51","2020-10-04 15:49:51"
"1143","1113","473","2020-10-04 16:20:13","2020-10-04 16:20:13"
"1144","1114","473","2020-10-04 16:35:27","2020-10-04 16:35:27"
"1145","1115","473","2020-10-04 18:32:35","2020-10-04 18:32:35"
"1146","1116","473","2020-10-04 18:42:56","2020-10-04 18:42:56"
"1147","1117","473","2020-10-04 19:03:43","2020-10-04 19:03:43"
"1148","1118","473","2020-10-04 19:04:36","2020-10-04 19:04:36"
"1149","1119","473","2020-10-04 19:07:42","2020-10-04 19:07:42"
"1150","1120","473","2020-10-04 19:21:50","2020-10-04 19:21:50"
"1151","1121","473","2020-10-04 19:44:21","2020-10-04 19:44:21"
"1152","1122","473","2020-10-04 19:58:42","2020-10-04 19:58:42"
"1153","1123","473","2020-10-04 20:09:31","2020-10-04 20:09:31"
"1154","1124","473","2020-10-04 21:00:00","2020-10-04 21:00:00"
"1155","1125","473","2020-10-04 21:01:01","2020-10-04 21:01:01"
"1156","1126","473","2020-10-04 21:31:10","2020-10-04 21:31:10"
"1157","1127","473","2020-10-04 21:31:44","2020-10-04 21:31:44"
"1158","1128","473","2020-10-04 21:32:37","2020-10-04 21:32:37"
"1159","1129","473","2020-10-04 21:33:15","2020-10-04 21:33:15"
"1160","1130","473","2020-10-04 21:33:48","2020-10-04 21:33:48"
"1161","1131","473","2020-10-04 21:35:51","2020-10-04 21:35:51"
"1162","1132","473","2020-10-04 21:41:54","2020-10-04 21:41:54"
"1163","1133","473","2020-10-04 21:42:01","2020-10-04 21:42:01"
"1164","1134","473","2020-10-04 21:45:48","2020-10-04 21:45:48"
"1165","1135","473","2020-10-04 21:46:22","2020-10-04 21:46:22"
"1166","1136","473","2020-10-04 21:46:53","2020-10-04 21:46:53"
"1167","1137","473","2020-10-04 21:49:23","2020-10-04 21:49:23"
"1168","1138","473","2020-10-04 21:52:19","2020-10-04 21:52:19"
"1169","1139","473","2020-10-04 21:52:47","2020-10-04 21:52:47"
"1170","1140","473","2020-10-04 21:53:13","2020-10-04 21:53:13"
"1171","1141","473","2020-10-04 22:00:44","2020-10-04 22:00:44"
"1172","1142","473","2020-10-04 22:01:14","2020-10-04 22:01:14"
"1173","1143","473","2020-10-04 22:01:42","2020-10-04 22:01:42"
"1174","1144","473","2020-10-04 22:07:42","2020-10-04 22:07:42"
"1175","1145","473","2020-10-04 22:08:10","2020-10-04 22:08:10"
"1176","1146","473","2020-10-04 22:08:38","2020-10-04 22:08:38"
"1177","1147","473","2020-10-04 22:09:04","2020-10-04 22:09:04"
"1178","1148","473","2020-10-04 22:20:55","2020-10-04 22:20:55"
"1179","1149","473","2020-10-04 22:21:36","2020-10-04 22:21:36"
"1180","1150","473","2020-10-04 22:22:39","2020-10-04 22:22:39"
"1181","1151","473","2020-10-04 22:23:41","2020-10-04 22:23:41"
"1182","1152","473","2020-10-04 22:24:12","2020-10-04 22:24:12"
"1183","1153","473","2020-10-04 22:24:56","2020-10-04 22:24:56"
"1184","1154","473","2020-10-04 22:25:37","2020-10-04 22:25:37"
"1185","1155","473","2020-10-04 22:26:14","2020-10-04 22:26:14"
"1186","1156","473","2020-10-05 00:17:48","2020-10-05 00:17:48"
"1187","1157","473","2020-10-05 00:21:07","2020-10-05 00:21:07"
"1188","1158","473","2020-10-05 00:31:59","2020-10-05 00:31:59"
"1189","1159","473","2020-10-05 00:37:57","2020-10-05 00:37:57"
"1190","1160","473","2020-10-05 04:34:40","2020-10-05 04:34:40"
"1191","1161","473","2020-10-05 08:36:02","2020-10-05 08:36:02"
"1192","1162","473","2020-10-05 09:27:08","2020-10-05 09:27:08"
"1193","1163","473","2020-10-05 10:02:41","2020-10-05 10:02:41"
"1194","1164","473","2020-10-05 10:06:23","2020-10-05 10:06:23"
"1195","1165","473","2020-10-05 10:12:02","2020-10-05 10:12:02"
"1196","1166","473","2020-10-05 10:12:53","2020-10-05 10:12:53"
"1197","1167","473","2020-10-05 10:19:17","2020-10-05 10:19:17"
"1198","1168","473","2020-10-05 10:22:21","2020-10-05 10:22:21"
"1199","1169","473","2020-10-05 10:34:18","2020-10-05 10:34:18"
"1200","1170","473","2020-10-05 10:43:52","2020-10-05 10:43:52"
"1201","1171","473","2020-10-05 11:22:37","2020-10-05 11:22:37"
"1202","1172","473","2020-10-05 12:11:44","2020-10-05 12:11:44"
"1203","1173","473","2020-10-05 12:38:27","2020-10-05 12:38:27"
"1204","1174","473","2020-10-05 12:52:40","2020-10-05 12:52:40"
"1205","1175","473","2020-10-05 12:54:02","2020-10-05 12:54:02"
"1206","1176","473","2020-10-05 13:20:46","2020-10-05 13:20:46"
"1207","1177","473","2020-10-05 13:27:13","2020-10-05 13:27:13"
"1208","1178","473","2020-10-05 13:31:11","2020-10-05 13:31:11"
"1209","1179","473","2020-10-05 14:10:16","2020-10-05 14:10:16"
"1210","1180","473","2020-10-05 14:45:13","2020-10-05 14:45:13"
"1211","1181","473","2020-10-05 15:16:36","2020-10-05 15:16:36"
"1212","1182","473","2020-10-05 15:17:09","2020-10-05 15:17:09"
"1213","1183","473","2020-10-05 15:19:23","2020-10-05 15:19:23"
"1214","1184","473","2020-10-05 15:24:01","2020-10-05 15:24:01"
"1215","1185","473","2020-10-05 15:41:02","2020-10-05 15:41:02"
"1216","1186","473","2020-10-05 16:08:47","2020-10-05 16:08:47"
"1217","1187","473","2020-10-05 17:14:21","2020-10-05 17:14:21"
"1218","1188","473","2020-10-05 17:18:47","2020-10-05 17:18:47"
"1219","1189","473","2020-10-05 17:19:06","2020-10-05 17:19:06"
"1220","1190","473","2020-10-05 17:43:46","2020-10-05 17:43:46"
"1221","1191","473","2020-10-05 18:21:21","2020-10-05 18:21:21"
