"pc_id","pid","cid","created_at"
"16844","8422","1","2020-08-30 22:50:46"
"16845","8423","4","2020-08-30 22:50:46"
"16846","8423","1","2020-08-30 22:50:46"
"16847","8424","4","2020-08-30 22:50:46"
"16848","8424","1","2020-08-30 22:50:46"
"16849","8425","4","2020-08-30 22:50:46"
"16850","8425","1","2020-08-30 22:50:46"
"16851","8426","4","2020-08-30 22:50:46"
"16852","8426","1","2020-08-30 22:50:46"
"16853","8427","4","2020-08-30 22:50:46"
"16854","8427","1","2020-08-30 22:50:46"
"16855","8428","4","2020-08-30 22:50:46"
"16856","8428","1","2020-08-30 22:50:46"
"16857","8429","4","2020-08-30 22:50:46"
"16858","8429","1","2020-08-30 22:50:46"
"16859","8430","4","2020-08-30 22:50:46"
"16860","8430","1","2020-08-30 22:50:46"
"16861","8431","4","2020-08-30 22:50:46"
"16862","8431","1","2020-08-30 22:50:46"
"16863","8432","4","2020-08-30 22:50:46"
"16864","8432","1","2020-08-30 22:50:46"
"16865","8433","4","2020-08-30 22:50:46"
"16866","8433","1","2020-08-30 22:50:46"
"16867","8434","4","2020-08-30 22:50:47"
"16868","8434","1","2020-08-30 22:50:47"
"16869","8435","4","2020-08-30 22:50:47"
"16870","8435","1","2020-08-30 22:50:47"
"16871","8436","4","2020-08-30 22:50:47"
"16872","8436","1","2020-08-30 22:50:47"
"16873","8437","4","2020-08-30 22:50:47"
"16874","8437","1","2020-08-30 22:50:47"
"16875","8438","4","2020-08-30 22:50:47"
"16876","8438","1","2020-08-30 22:50:47"
"16877","8439","4","2020-08-30 22:50:47"
"16878","8439","1","2020-08-30 22:50:47"
"16879","8440","4","2020-08-30 22:50:47"
"16880","8440","1","2020-08-30 22:50:47"
"16881","8441","4","2020-08-30 22:50:47"
"16882","8441","1","2020-08-30 22:50:47"
"16883","8442","4","2020-08-30 22:50:47"
"16884","8442","1","2020-08-30 22:50:47"
"16885","8443","4","2020-08-30 22:50:47"
"16886","8443","1","2020-08-30 22:50:47"
"16887","8444","4","2020-08-30 22:50:47"
"16888","8444","1","2020-08-30 22:50:47"
"16889","8445","4","2020-08-30 22:50:47"
"16890","8445","1","2020-08-30 22:50:47"
"16891","8446","4","2020-08-30 22:50:47"
"16892","8446","1","2020-08-30 22:50:47"
"16893","8447","4","2020-08-30 22:50:47"
"16894","8447","1","2020-08-30 22:50:47"
"16895","8448","4","2020-08-30 22:50:47"
"16896","8448","1","2020-08-30 22:50:47"
"16897","8449","4","2020-08-30 22:50:47"
"16898","8449","1","2020-08-30 22:50:47"
"16899","8450","4","2020-08-30 22:50:47"
"16900","8450","1","2020-08-30 22:50:47"
"16901","8451","4","2020-08-30 22:50:47"
"16902","8451","1","2020-08-30 22:50:47"
"16903","8452","4","2020-08-30 22:50:47"
"16904","8452","1","2020-08-30 22:50:47"
"16905","8453","4","2020-08-30 22:50:47"
"16906","8453","1","2020-08-30 22:50:47"
"16907","8454","4","2020-08-30 22:50:47"
"16908","8454","1","2020-08-30 22:50:47"
"16909","8455","4","2020-08-30 22:50:47"
"16910","8455","1","2020-08-30 22:50:47"
"16911","8456","4","2020-08-30 22:50:47"
"16912","8456","1","2020-08-30 22:50:47"
"16913","8457","4","2020-08-30 22:50:47"
"16914","8457","1","2020-08-30 22:50:47"
"16915","8458","4","2020-08-30 22:50:47"
"16916","8458","1","2020-08-30 22:50:47"
"16917","8459","4","2020-08-30 22:50:47"
"16918","8459","1","2020-08-30 22:50:47"
"16919","8460","4","2020-08-30 22:50:47"
"16920","8460","1","2020-08-30 22:50:47"
"16921","8461","4","2020-08-30 22:50:47"
"16922","8461","1","2020-08-30 22:50:47"
"16923","8462","4","2020-08-30 22:50:47"
"16924","8462","1","2020-08-30 22:50:47"
"16925","8463","4","2020-08-30 22:50:47"
"16926","8463","1","2020-08-30 22:50:47"
"16927","8464","4","2020-08-30 22:50:47"
"16928","8464","1","2020-08-30 22:50:47"
"16929","8465","4","2020-08-30 22:50:47"
"16930","8465","1","2020-08-30 22:50:47"
"16931","8466","4","2020-08-30 22:50:47"
"16932","8466","1","2020-08-30 22:50:47"
"16933","8467","4","2020-08-30 22:50:47"
"16934","8467","1","2020-08-30 22:50:47"
"16935","8468","4","2020-08-30 22:50:47"
"16936","8468","1","2020-08-30 22:50:47"
"16937","8469","4","2020-08-30 22:50:47"
"16938","8469","1","2020-08-30 22:50:47"
"16939","8470","4","2020-08-30 22:50:47"
"16940","8470","1","2020-08-30 22:50:47"
"16941","8471","4","2020-08-30 22:50:47"
"16942","8471","1","2020-08-30 22:50:47"
"16943","8472","4","2020-08-30 22:50:47"
"16944","8472","1","2020-08-30 22:50:47"
"16945","8473","4","2020-08-30 22:50:47"
"16946","8473","1","2020-08-30 22:50:47"
"16947","8474","4","2020-08-30 22:50:47"
"16948","8474","1","2020-08-30 22:50:47"
"16949","8475","4","2020-08-30 22:50:47"
"16950","8475","1","2020-08-30 22:50:47"
"16951","8476","4","2020-08-30 22:50:47"
"16952","8476","1","2020-08-30 22:50:47"
"16953","8477","4","2020-08-30 22:50:47"
"16954","8477","1","2020-08-30 22:50:47"
"16955","8478","4","2020-08-30 22:50:47"
"16956","8478","1","2020-08-30 22:50:47"
"16957","8479","4","2020-08-30 22:50:47"
"16958","8479","1","2020-08-30 22:50:47"
"16959","8480","4","2020-08-30 22:50:47"
"16960","8480","1","2020-08-30 22:50:47"
"16961","8481","4","2020-08-30 22:50:47"
"16962","8481","1","2020-08-30 22:50:47"
"16963","8482","4","2020-08-30 22:50:47"
"16964","8482","1","2020-08-30 22:50:47"
"16965","8483","4","2020-08-30 22:50:47"
"16966","8483","1","2020-08-30 22:50:47"
"16967","8484","4","2020-08-30 22:50:47"
"16968","8484","1","2020-08-30 22:50:47"
"16969","8485","4","2020-08-30 22:50:47"
"16970","8485","1","2020-08-30 22:50:47"
"16971","8486","4","2020-08-30 22:50:47"
"16972","8486","1","2020-08-30 22:50:47"
"16973","8487","4","2020-08-30 22:50:47"
"16974","8487","1","2020-08-30 22:50:47"
"16975","8488","4","2020-08-30 22:50:47"
"16976","8488","1","2020-08-30 22:50:47"
"16977","8489","4","2020-08-30 22:50:47"
"16978","8489","1","2020-08-30 22:50:47"
"16979","8490","4","2020-08-30 22:50:47"
"16980","8490","1","2020-08-30 22:50:47"
"16981","8491","4","2020-08-30 22:50:47"
"16982","8491","1","2020-08-30 22:50:47"
"16983","8492","4","2020-08-30 22:50:47"
"16984","8492","1","2020-08-30 22:50:47"
"16985","8493","4","2020-08-30 22:50:47"
"16986","8493","1","2020-08-30 22:50:47"
"16987","8494","4","2020-08-30 22:50:47"
"16988","8494","1","2020-08-30 22:50:47"
"16989","8495","4","2020-08-30 22:50:47"
"16990","8495","1","2020-08-30 22:50:47"
"16991","8496","4","2020-08-30 22:50:47"
"16992","8496","1","2020-08-30 22:50:47"
"16993","8497","4","2020-08-30 22:50:47"
"16994","8497","1","2020-08-30 22:50:47"
"16995","8498","4","2020-08-30 22:50:47"
"16996","8498","1","2020-08-30 22:50:47"
"16997","8499","4","2020-08-30 22:50:47"
"16998","8499","1","2020-08-30 22:50:47"
"16999","8500","4","2020-08-30 22:50:47"
"17000","8500","1","2020-08-30 22:50:47"
"17001","8501","4","2020-08-30 22:50:47"
"17002","8501","1","2020-08-30 22:50:47"
"17003","8502","4","2020-08-30 22:50:47"
"17004","8502","1","2020-08-30 22:50:47"
"17005","8503","4","2020-08-30 22:50:47"
"17006","8503","1","2020-08-30 22:50:47"
"17007","8504","4","2020-08-30 22:50:47"
"17008","8504","1","2020-08-30 22:50:47"
"17009","8505","4","2020-08-30 22:50:47"
"17010","8505","1","2020-08-30 22:50:47"
"17011","8506","4","2020-08-30 22:50:47"
"17012","8506","1","2020-08-30 22:50:47"
"17013","8507","4","2020-08-30 22:50:47"
"17014","8507","1","2020-08-30 22:50:47"
"17015","8508","4","2020-08-30 22:50:47"
"17016","8508","1","2020-08-30 22:50:47"
"17017","8509","4","2020-08-30 22:50:47"
"17018","8509","1","2020-08-30 22:50:47"
"17019","8510","4","2020-08-30 22:50:47"
"17020","8510","1","2020-08-30 22:50:47"
"17021","8511","4","2020-08-30 22:50:47"
"17022","8511","1","2020-08-30 22:50:47"
"17025","8513","4","2020-08-30 22:50:47"
"17026","8513","1","2020-08-30 22:50:47"
"17027","8514","4","2020-08-30 22:50:47"
"17028","8514","1","2020-08-30 22:50:47"
"17029","8515","4","2020-08-30 22:50:47"
"17030","8515","1","2020-08-30 22:50:47"
"17031","8516","4","2020-08-30 22:50:47"
"17032","8516","1","2020-08-30 22:50:47"
"17033","8517","4","2020-08-30 22:50:47"
"17034","8517","1","2020-08-30 22:50:47"
"17035","8518","4","2020-08-30 22:50:47"
"17036","8518","1","2020-08-30 22:50:47"
"17037","8519","4","2020-08-30 22:50:47"
"17038","8519","1","2020-08-30 22:50:47"
"17039","8520","4","2020-08-30 22:50:47"
"17040","8520","1","2020-08-30 22:50:47"
"17041","8521","4","2020-08-30 22:50:47"
"17042","8521","1","2020-08-30 22:50:47"
"17043","8522","4","2020-08-30 22:50:47"
"17044","8522","1","2020-08-30 22:50:47"
"17045","8523","4","2020-08-30 22:50:47"
"17046","8523","1","2020-08-30 22:50:47"
"17047","8524","4","2020-08-30 22:50:47"
"17048","8524","1","2020-08-30 22:50:47"
"17049","8525","4","2020-08-30 22:50:48"
"17050","8525","1","2020-08-30 22:50:48"
"17051","8526","4","2020-08-30 22:50:48"
"17052","8526","1","2020-08-30 22:50:48"
"17053","8527","4","2020-08-30 22:50:48"
"17054","8527","1","2020-08-30 22:50:48"
"17055","8528","4","2020-08-30 22:50:48"
"17056","8528","1","2020-08-30 22:50:48"
"17057","8529","4","2020-08-30 22:50:48"
"17058","8529","1","2020-08-30 22:50:48"
"17059","8530","4","2020-08-30 22:50:48"
"17060","8530","1","2020-08-30 22:50:48"
"17061","8531","4","2020-08-30 22:50:48"
"17062","8531","1","2020-08-30 22:50:48"
"17063","8532","4","2020-08-30 22:50:48"
"17064","8532","1","2020-08-30 22:50:48"
"17065","8533","4","2020-08-30 22:50:48"
"17066","8533","1","2020-08-30 22:50:48"
"17067","8534","4","2020-08-30 22:50:48"
"17068","8534","1","2020-08-30 22:50:48"
"17069","8535","4","2020-08-30 22:50:48"
"17070","8535","1","2020-08-30 22:50:48"
"17071","8536","4","2020-08-30 22:50:48"
"17072","8536","1","2020-08-30 22:50:48"
"17073","8537","4","2020-08-30 22:50:48"
"17074","8537","1","2020-08-30 22:50:48"
"17075","8538","4","2020-08-30 22:50:48"
"17076","8538","1","2020-08-30 22:50:48"
"17077","8539","4","2020-08-30 22:50:48"
"17078","8539","1","2020-08-30 22:50:48"
"17079","8540","4","2020-08-30 22:50:48"
"17080","8540","1","2020-08-30 22:50:48"
"17081","8541","4","2020-08-30 22:50:48"
"17082","8541","1","2020-08-30 22:50:48"
"17083","8542","4","2020-08-30 22:50:48"
"17084","8542","1","2020-08-30 22:50:48"
"17085","8543","4","2020-08-30 22:50:48"
"17086","8543","1","2020-08-30 22:50:48"
"17087","8544","4","2020-08-30 22:50:48"
"17088","8544","1","2020-08-30 22:50:48"
"17089","8545","4","2020-08-30 22:50:48"
"17090","8545","1","2020-08-30 22:50:48"
"17091","8546","4","2020-08-30 22:50:48"
"17092","8546","1","2020-08-30 22:50:48"
"17093","8547","4","2020-08-30 22:50:48"
"17094","8547","1","2020-08-30 22:50:48"
"17095","8548","4","2020-08-30 22:50:48"
"17096","8548","1","2020-08-30 22:50:48"
"17097","8549","4","2020-08-30 22:50:48"
"17098","8549","1","2020-08-30 22:50:48"
"17099","8550","4","2020-08-30 22:50:48"
"17100","8550","1","2020-08-30 22:50:48"
"17101","8551","4","2020-08-30 22:50:48"
"17102","8551","1","2020-08-30 22:50:48"
"17103","8552","4","2020-08-30 22:50:48"
"17104","8552","1","2020-08-30 22:50:48"
"17107","8554","4","2020-08-30 22:50:48"
"17108","8554","1","2020-08-30 22:50:48"
"17109","8555","4","2020-08-30 22:50:48"
"17110","8555","1","2020-08-30 22:50:48"
"17111","8556","4","2020-08-30 22:50:48"
"17112","8556","1","2020-08-30 22:50:48"
"17113","8557","4","2020-08-30 22:50:48"
"17114","8557","1","2020-08-30 22:50:48"
"17115","8558","4","2020-08-30 22:50:48"
"17116","8558","1","2020-08-30 22:50:48"
"17117","8559","4","2020-08-30 22:50:48"
"17118","8559","1","2020-08-30 22:50:48"
"17119","8560","4","2020-08-30 22:50:48"
"17120","8560","1","2020-08-30 22:50:48"
"17121","8561","4","2020-08-30 22:50:48"
"17122","8561","1","2020-08-30 22:50:48"
"17123","8562","4","2020-08-30 22:50:48"
"17124","8562","1","2020-08-30 22:50:48"
"17125","8563","4","2020-08-30 22:50:48"
"17126","8563","1","2020-08-30 22:50:48"
"17127","8564","4","2020-08-30 22:50:48"
"17128","8564","1","2020-08-30 22:50:48"
"17129","8565","4","2020-08-30 22:50:48"
"17130","8565","1","2020-08-30 22:50:48"
"17131","8566","4","2020-08-30 22:50:48"
"17132","8566","1","2020-08-30 22:50:48"
"17133","8567","4","2020-08-30 22:50:48"
"17134","8567","1","2020-08-30 22:50:48"
"17135","8568","4","2020-08-30 22:50:48"
"17136","8568","1","2020-08-30 22:50:48"
"17137","8569","4","2020-08-30 22:50:48"
"17138","8569","1","2020-08-30 22:50:48"
"17139","8570","4","2020-08-30 22:50:48"
"17140","8570","1","2020-08-30 22:50:48"
"17141","8571","4","2020-08-30 22:50:48"
"17142","8571","1","2020-08-30 22:50:48"
"17143","8572","4","2020-08-30 22:50:48"
"17144","8572","1","2020-08-30 22:50:48"
"17145","8573","4","2020-08-30 22:50:48"
"17146","8573","1","2020-08-30 22:50:48"
"17147","8574","4","2020-08-30 22:50:48"
"17148","8574","1","2020-08-30 22:50:48"
"17149","8575","4","2020-08-30 22:50:48"
"17150","8575","1","2020-08-30 22:50:48"
"17151","8576","4","2020-08-30 22:50:48"
"17152","8576","1","2020-08-30 22:50:48"
"17153","8577","4","2020-08-30 22:50:48"
"17154","8577","1","2020-08-30 22:50:48"
"17155","8578","4","2020-08-30 22:50:48"
"17156","8578","1","2020-08-30 22:50:48"
"17157","8579","4","2020-08-30 22:50:48"
"17158","8579","1","2020-08-30 22:50:48"
"17159","8580","4","2020-08-30 22:50:48"
"17160","8580","1","2020-08-30 22:50:48"
"17161","8581","4","2020-08-30 22:50:48"
"17162","8581","1","2020-08-30 22:50:48"
"17163","8582","4","2020-08-30 22:50:48"
"17164","8582","1","2020-08-30 22:50:48"
"17165","8583","4","2020-08-30 22:50:48"
"17166","8583","1","2020-08-30 22:50:48"
"17167","8584","4","2020-08-30 22:50:48"
"17168","8584","1","2020-08-30 22:50:48"
"17169","8585","4","2020-08-30 22:50:48"
"17170","8585","1","2020-08-30 22:50:48"
"17171","8586","4","2020-08-30 22:50:48"
"17172","8586","1","2020-08-30 22:50:48"
"17173","8587","4","2020-08-30 22:50:48"
"17174","8587","1","2020-08-30 22:50:48"
"17175","8588","4","2020-08-30 22:50:48"
"17176","8588","1","2020-08-30 22:50:48"
"17177","8589","4","2020-08-30 22:50:48"
"17178","8589","1","2020-08-30 22:50:48"
"17179","8590","4","2020-08-30 22:50:48"
"17180","8590","1","2020-08-30 22:50:48"
"17181","8591","4","2020-08-30 22:50:48"
"17182","8591","1","2020-08-30 22:50:48"
"17183","8592","4","2020-08-30 22:50:48"
"17184","8592","1","2020-08-30 22:50:48"
"17185","8593","4","2020-08-30 22:50:48"
"17186","8593","1","2020-08-30 22:50:48"
"17187","8594","4","2020-08-30 22:50:48"
"17188","8594","1","2020-08-30 22:50:48"
"17189","8595","4","2020-08-30 22:50:48"
"17190","8595","1","2020-08-30 22:50:48"
"17191","8596","4","2020-08-30 22:50:48"
"17192","8596","1","2020-08-30 22:50:48"
"17193","8597","4","2020-08-30 22:50:48"
"17194","8597","1","2020-08-30 22:50:48"
"17195","8598","4","2020-08-30 22:50:48"
"17196","8598","1","2020-08-30 22:50:48"
"17197","8599","4","2020-08-30 22:50:48"
"17198","8599","1","2020-08-30 22:50:48"
"17199","8600","4","2020-08-30 22:50:48"
"17200","8600","1","2020-08-30 22:50:48"
"17201","8601","4","2020-08-30 22:50:48"
"17202","8601","1","2020-08-30 22:50:48"
"17203","8602","4","2020-08-30 22:50:48"
"17204","8602","1","2020-08-30 22:50:48"
"17205","8603","4","2020-08-30 22:50:48"
"17206","8603","1","2020-08-30 22:50:48"
"17209","8605","4","2020-08-30 22:50:48"
"17210","8605","1","2020-08-30 22:50:48"
"17211","8606","4","2020-08-30 22:50:48"
"17212","8606","1","2020-08-30 22:50:48"
"17213","8607","4","2020-08-30 22:50:48"
"17214","8607","1","2020-08-30 22:50:48"
"17215","8608","4","2020-08-30 22:50:48"
"17216","8608","1","2020-08-30 22:50:48"
"17217","8609","4","2020-08-30 22:50:48"
"17218","8609","1","2020-08-30 22:50:48"
"17219","8610","4","2020-08-30 22:50:48"
"17220","8610","1","2020-08-30 22:50:48"
"17221","8611","4","2020-08-30 22:50:48"
"17222","8611","1","2020-08-30 22:50:48"
"17223","8612","4","2020-08-30 22:50:48"
"17224","8612","1","2020-08-30 22:50:48"
"17225","8613","4","2020-08-30 22:50:48"
"17226","8613","1","2020-08-30 22:50:48"
"17227","8614","4","2020-08-30 22:50:48"
"17228","8614","1","2020-08-30 22:50:48"
"17229","8615","4","2020-08-30 22:50:49"
"17230","8615","1","2020-08-30 22:50:49"
"17231","8616","4","2020-08-30 22:50:49"
"17232","8616","1","2020-08-30 22:50:49"
"17233","8617","4","2020-08-30 22:50:49"
"17234","8617","1","2020-08-30 22:50:49"
"17235","8618","4","2020-08-30 22:50:49"
"17236","8618","1","2020-08-30 22:50:49"
"17237","8619","4","2020-08-30 22:50:49"
"17238","8619","1","2020-08-30 22:50:49"
"17239","8620","4","2020-08-30 22:50:49"
"17240","8620","1","2020-08-30 22:50:49"
"17241","8621","4","2020-08-30 22:50:49"
"17242","8621","1","2020-08-30 22:50:49"
"17243","8622","4","2020-08-30 22:50:49"
"17244","8622","1","2020-08-30 22:50:49"
"17245","8623","4","2020-08-30 22:50:49"
"17246","8623","1","2020-08-30 22:50:49"
"17247","8624","4","2020-08-30 22:50:49"
"17248","8624","1","2020-08-30 22:50:49"
"17249","8625","4","2020-08-30 22:50:49"
"17250","8625","1","2020-08-30 22:50:49"
"17251","8626","4","2020-08-30 22:50:49"
"17252","8626","1","2020-08-30 22:50:49"
"17253","8627","4","2020-08-30 22:50:49"
"17254","8627","1","2020-08-30 22:50:49"
"17255","8628","4","2020-08-30 22:50:49"
"17256","8628","1","2020-08-30 22:50:49"
"17257","8629","4","2020-08-30 22:50:49"
"17258","8629","1","2020-08-30 22:50:49"
"17259","8630","4","2020-08-30 22:50:49"
"17260","8630","1","2020-08-30 22:50:49"
"17261","8631","4","2020-08-30 22:50:49"
"17262","8631","1","2020-08-30 22:50:49"
"17263","8632","4","2020-08-30 22:50:49"
"17264","8632","1","2020-08-30 22:50:49"
"17265","8633","4","2020-08-30 22:50:49"
"17266","8633","1","2020-08-30 22:50:49"
"17267","8634","4","2020-08-30 22:50:49"
"17268","8634","1","2020-08-30 22:50:49"
"17269","8635","4","2020-08-30 22:50:49"
"17270","8635","1","2020-08-30 22:50:49"
"17271","8636","4","2020-08-30 22:50:49"
"17272","8636","1","2020-08-30 22:50:49"
"17273","8637","4","2020-08-30 22:50:49"
"17274","8637","1","2020-08-30 22:50:49"
"17275","8638","4","2020-08-30 22:50:49"
"17276","8638","1","2020-08-30 22:50:49"
"17277","8639","4","2020-08-30 22:50:49"
"17278","8639","1","2020-08-30 22:50:49"
"17279","8640","4","2020-08-30 22:50:49"
"17280","8640","1","2020-08-30 22:50:49"
"17281","8641","4","2020-08-30 22:50:49"
"17282","8641","1","2020-08-30 22:50:49"
"17283","8642","4","2020-08-30 22:50:49"
"17284","8642","1","2020-08-30 22:50:49"
"17285","8643","4","2020-08-30 22:50:49"
"17286","8643","1","2020-08-30 22:50:49"
"17287","8644","4","2020-08-30 22:50:49"
"17288","8644","1","2020-08-30 22:50:49"
"17289","8645","4","2020-08-30 22:50:49"
"17290","8645","1","2020-08-30 22:50:49"
"17291","8646","4","2020-08-30 22:50:49"
"17292","8646","1","2020-08-30 22:50:49"
"17293","8647","4","2020-08-30 22:50:49"
"17294","8647","1","2020-08-30 22:50:49"
"17295","8648","4","2020-08-30 22:50:49"
"17296","8648","1","2020-08-30 22:50:49"
"17297","8649","4","2020-08-30 22:50:49"
"17298","8649","1","2020-08-30 22:50:49"
"17299","8650","4","2020-08-30 22:50:49"
"17300","8650","1","2020-08-30 22:50:49"
"17301","8651","4","2020-08-30 22:50:49"
"17302","8651","1","2020-08-30 22:50:49"
"17303","8652","4","2020-08-30 22:50:49"
"17304","8652","1","2020-08-30 22:50:49"
"17305","8653","4","2020-08-30 22:50:49"
"17306","8653","1","2020-08-30 22:50:49"
"17307","8654","4","2020-08-30 22:50:49"
"17308","8654","1","2020-08-30 22:50:49"
"17309","8655","4","2020-08-30 22:50:49"
"17310","8655","1","2020-08-30 22:50:49"
"17311","8656","4","2020-08-30 22:50:49"
"17312","8656","1","2020-08-30 22:50:49"
"17313","8657","4","2020-08-30 22:50:49"
"17314","8657","1","2020-08-30 22:50:49"
"17315","8658","4","2020-08-30 22:50:49"
"17316","8658","1","2020-08-30 22:50:49"
"17317","8659","4","2020-08-30 22:50:49"
"17318","8659","1","2020-08-30 22:50:49"
"17319","8660","4","2020-08-30 22:50:49"
"17320","8660","1","2020-08-30 22:50:49"
"17321","8661","4","2020-08-30 22:50:49"
"17322","8661","1","2020-08-30 22:50:49"
"17323","8662","4","2020-08-30 22:50:49"
"17324","8662","1","2020-08-30 22:50:49"
"17327","8664","4","2020-08-30 22:50:49"
"17328","8664","1","2020-08-30 22:50:49"
"17329","8665","4","2020-08-30 22:50:49"
"17330","8665","1","2020-08-30 22:50:49"
"17331","8666","4","2020-08-30 22:50:49"
"17332","8666","1","2020-08-30 22:50:49"
"17333","8667","4","2020-08-30 22:50:49"
"17334","8667","1","2020-08-30 22:50:49"
"17335","8668","4","2020-08-30 22:50:49"
"17336","8668","1","2020-08-30 22:50:49"
"17337","8669","4","2020-08-30 22:50:49"
"17338","8669","1","2020-08-30 22:50:49"
"17339","8670","4","2020-08-30 22:50:49"
"17340","8670","1","2020-08-30 22:50:49"
"17341","8671","4","2020-08-30 22:50:49"
"17342","8671","1","2020-08-30 22:50:49"
"17343","8672","4","2020-08-30 22:50:49"
"17344","8672","1","2020-08-30 22:50:49"
"17345","8673","4","2020-08-30 22:50:49"
"17346","8673","1","2020-08-30 22:50:49"
"17347","8674","4","2020-08-30 22:50:49"
"17348","8674","1","2020-08-30 22:50:49"
"17349","8675","4","2020-08-30 22:50:49"
"17350","8675","1","2020-08-30 22:50:49"
"17351","8676","4","2020-08-30 22:50:49"
"17352","8676","1","2020-08-30 22:50:49"
"17353","8677","4","2020-08-30 22:50:49"
"17354","8677","1","2020-08-30 22:50:49"
"17355","8678","4","2020-08-30 22:50:49"
"17356","8678","1","2020-08-30 22:50:49"
"17357","8679","4","2020-08-30 22:50:49"
"17358","8679","1","2020-08-30 22:50:49"
"17359","8680","4","2020-08-30 22:50:49"
"17360","8680","1","2020-08-30 22:50:49"
"17361","8681","4","2020-08-30 22:50:49"
"17362","8681","1","2020-08-30 22:50:49"
"17363","8682","4","2020-08-30 22:50:49"
"17364","8682","1","2020-08-30 22:50:49"
"17365","8683","4","2020-08-30 22:50:49"
"17366","8683","1","2020-08-30 22:50:49"
"17367","8684","4","2020-08-30 22:50:49"
"17368","8684","1","2020-08-30 22:50:49"
"17369","8685","4","2020-08-30 22:50:49"
"17370","8685","1","2020-08-30 22:50:49"
"17371","8686","4","2020-08-30 22:50:49"
"17372","8686","1","2020-08-30 22:50:49"
"17373","8687","4","2020-08-30 22:50:49"
"17374","8687","1","2020-08-30 22:50:49"
"17375","8688","4","2020-08-30 22:50:49"
"17376","8688","1","2020-08-30 22:50:49"
"17377","8689","4","2020-08-30 22:50:49"
"17378","8689","1","2020-08-30 22:50:49"
"17379","8690","4","2020-08-30 22:50:49"
"17380","8690","1","2020-08-30 22:50:49"
"17381","8691","4","2020-08-30 22:50:49"
"17382","8691","1","2020-08-30 22:50:49"
"17383","8692","4","2020-08-30 22:50:49"
"17384","8692","1","2020-08-30 22:50:49"
"17385","8693","4","2020-08-30 22:50:49"
"17386","8693","1","2020-08-30 22:50:49"
"17387","8694","4","2020-08-30 22:50:49"
"17388","8694","1","2020-08-30 22:50:49"
"17389","8695","4","2020-08-30 22:50:49"
"17390","8695","1","2020-08-30 22:50:49"
"17391","8696","4","2020-08-30 22:50:49"
"17392","8696","1","2020-08-30 22:50:49"
"17393","8697","4","2020-08-30 22:50:49"
"17394","8697","1","2020-08-30 22:50:49"
"17395","8698","4","2020-08-30 22:50:49"
"17396","8698","1","2020-08-30 22:50:49"
"17397","8699","4","2020-08-30 22:50:49"
"17398","8699","1","2020-08-30 22:50:49"
"17399","8700","4","2020-08-30 22:50:49"
"17400","8700","1","2020-08-30 22:50:49"
"17401","8701","4","2020-08-30 22:50:49"
"17402","8701","1","2020-08-30 22:50:49"
"17403","8702","4","2020-08-30 22:50:49"
"17404","8702","1","2020-08-30 22:50:49"
"17405","8703","4","2020-08-30 22:50:49"
"17406","8703","1","2020-08-30 22:50:49"
"17407","8704","4","2020-08-30 22:50:49"
"17408","8704","1","2020-08-30 22:50:49"
"17409","8705","4","2020-08-30 22:50:49"
"17410","8705","1","2020-08-30 22:50:49"
"17411","8706","4","2020-08-30 22:50:49"
"17412","8706","1","2020-08-30 22:50:49"
"17413","8707","4","2020-08-30 22:50:50"
"17414","8707","1","2020-08-30 22:50:50"
"17415","8708","4","2020-08-30 22:50:50"
"17416","8708","1","2020-08-30 22:50:50"
"17417","8709","4","2020-08-30 22:50:50"
"17418","8709","1","2020-08-30 22:50:50"
"17419","8710","4","2020-08-30 22:50:50"
"17420","8710","1","2020-08-30 22:50:50"
"17421","8711","4","2020-08-30 22:50:50"
"17422","8711","1","2020-08-30 22:50:50"
"17423","8712","4","2020-08-30 22:50:50"
"17424","8712","1","2020-08-30 22:50:50"
"17425","8713","4","2020-08-30 22:50:50"
"17426","8713","1","2020-08-30 22:50:50"
"17427","8714","4","2020-08-30 22:50:50"
"17428","8714","1","2020-08-30 22:50:50"
"17429","8715","4","2020-08-30 22:50:50"
"17430","8715","1","2020-08-30 22:50:50"
"17431","8716","4","2020-08-30 22:50:50"
"17432","8716","1","2020-08-30 22:50:50"
"17433","8717","4","2020-08-30 22:50:50"
"17434","8717","1","2020-08-30 22:50:50"
"17435","8718","4","2020-08-30 22:50:50"
"17436","8718","1","2020-08-30 22:50:50"
"17437","8719","4","2020-08-30 22:50:50"
"17438","8719","1","2020-08-30 22:50:50"
"17439","8720","4","2020-08-30 22:50:50"
"17440","8720","1","2020-08-30 22:50:50"
"17441","8721","4","2020-08-30 22:50:50"
"17442","8721","1","2020-08-30 22:50:50"
"17443","8722","4","2020-08-30 22:50:50"
"17444","8722","1","2020-08-30 22:50:50"
"17445","8723","4","2020-08-30 22:50:50"
"17446","8723","1","2020-08-30 22:50:50"
"17447","8724","4","2020-08-30 22:50:50"
"17448","8724","1","2020-08-30 22:50:50"
"17449","8725","4","2020-08-30 22:50:50"
"17450","8725","1","2020-08-30 22:50:50"
"17451","8726","4","2020-08-30 22:50:50"
"17452","8726","1","2020-08-30 22:50:50"
"17453","8727","4","2020-08-30 22:50:50"
"17454","8727","1","2020-08-30 22:50:50"
"17455","8728","4","2020-08-30 22:50:50"
"17456","8728","1","2020-08-30 22:50:50"
"17457","8729","4","2020-08-30 22:50:50"
"17458","8729","1","2020-08-30 22:50:50"
